node_id,actor,actor_full,premise_id,converge_F,g_entailment_max,nivel,texto
MixedASDwithDelay_6_310,MX,Mixed ASD with developmental delay,A22,1,0.9967,6,MixedASDwithDelay cannot generalize this event to prior contexts
MixedASDwithDelay_5_206,MX,Mixed ASD with developmental delay,A22,1,0.9961,5,MixedASDwithDelay cannot generalize this social rule to new contexts
MixedASDwithDelay_3_50,MX,Mixed ASD with developmental delay,A18,1,0.9961,3,MixedASDwithDelay must consciously retrieve a stored social rule
MixedASDwithDelay_4_87,MX,Mixed ASD with developmental delay,A22,1,0.9968,4,MixedASDwithDelay cannot generalize the rule to this new context
MixedASDwithDelay_5_192,MX,Mixed ASD with developmental delay,A20,0,0.9965,5,MixedASDwithDelay registers this context as unanticipated change
MixedASDwithDelay_5_193,MX,Mixed ASD with developmental delay,A23,1,0.9974,5,MixedASDwithDelay treats this situation as lacking an explicit rule
MixedASDwithDelay_4_89,MX,Mixed ASD with developmental delay,A23,1,0.9978,4,MixedASDwithDelay finds no explicit rule for indirect mockery
MixedASDwithDelay_5_170,MX,Mixed ASD with developmental delay,A23,1,0.9972,5,MixedASDwithDelay cannot reliably apply an unspoken social convention
MixedASDwithDelay_6_284,MX,Mixed ASD with developmental delay,A20,1,0.9933,6,MixedASDwithDelay experiences the social reaction as unanticipated change
MixedASDwithDelay_6_285,MX,Mixed ASD with developmental delay,A24,1,0.9898,6,MixedASDwellay cannot extract learning without explicit feedback
MixedASDwithDelay_6_286,MX,Mixed ASD with developmental delay,A21,0,0.9941,6,MixedASDwithDelay risks framing the incident as personal failure
MixedASDwithDelay_4_90,MX,Mixed ASD with developmental delay,A18,1,0.996,4,MixedASDwithDelay requires conscious matching before responding
MixedASDwithDelay_5_176,MX,Mixed ASD with developmental delay,A18,1,0.9968,5,MixedASDwithDelay searches its explicit social rule database
MixedASDwithDelay_5_179,MX,Mixed ASD with developmental delay,A21,1,0.9978,5,MixedASDwithDelay cannot learn if mockery framed as shame
MixedASDwithDelay_6_264,MX,Mixed ASD with developmental delay,A21,1,0.9979,6,MixedASDwithDelay's threat response activates instead of learning
MixedASDwithDelay_6_266,MX,Mixed ASD with developmental delay,A22,1,0.9956,6,MixedASDwithDelay cannot generalize this mockery event elsewhere
MixedASDwithDelay_6_267,MX,Mixed ASD with developmental delay,A24,1,0.9957,6,MixedASDwithDelay's social rule remains unupdated without explicit feedback
MixedASDwithDelay_1_4,MX,Mixed ASD with developmental delay,A20,1,0.998,1,MixedASDwithDelay generates disproportionate prediction error from mockery
MixedASDwithDelay_2_17,MX,Mixed ASD with developmental delay,A1,1,0.9927,2,MixedASDwithDelay's cognitive and social processing goes offline
MixedASDwithDelay_3_39,MX,Mixed ASD with developmental delay,A1,1,0.9939,3,MixedASDwithDelay cannot engage in social interaction now
MixedASDwithDelay_4_96,MX,Mixed ASD with developmental delay,A18,1,0.9965,4,MixedASDwithDelay cannot retrieve applicable social rules now
MixedASDwithDelay_5_216,MX,Mixed ASD with developmental delay,A23,1,0.9981,5,MixedASDwithDelay fails to detect the implicit social insult
MixedASDwithDelay_5_217,MX,Mixed ASD with developmental delay,A21,1,0.9974,5,"MixedASDwithDelay processes the event as threat, not learning"
MixedASDwithDelay_3_40,MX,Mixed ASD with developmental delay,A21,1,0.9955,3,MixedASDwithDelay processes mockery as threat not learning
MixedASDwithDelay_4_72,MX,Mixed ASD with developmental delay,A18,1,0.9971,4,MixedASDwithDelay cannot intuitively retrieve a social rule for mockery
MixedASDwithDelay_5_133,MX,Mixed ASD with developmental delay,A17,1,0.9973,5,MixedASDwithDelay requires extra steps to infer mockery's intent
MixedASDwithDelay_6_231,MX,Mixed ASD with developmental delay,A17,1,0.9974,6,MixedASDwithDelay defaults to literal interpretation of mockery
MixedASDwithDelay_6_232,MX,Mixed ASD with developmental delay,A23,1,0.9973,6,MixedASDwithDelay fails to reliably detect implicit hostile intent
MixedASDwithDelay_4_73,MX,Mixed ASD with developmental delay,A8,1,0.9959,4,MixedASDwithDelay poorly encodes this socially embedded event
MixedASDwithDelay_5_143,MX,Mixed ASD with developmental delay,A22,1,0.9975,5,MixedASDwithDelay cannot generalize this incident to future social contexts
MixedASDwithDelay_6_260,MX,Mixed ASD with developmental delay,A23,1,0.9961,6,MixedASDwithDelay fails to detect similar mockery without explicit rules
MixedASDwithDelay_4_74,MX,Mixed ASD with developmental delay,A10,1,0.9966,4,MixedASDwithDelay cannot later recall mockery without visual cues
MixedASDwithDelay_5_134,MX,Mixed ASD with developmental delay,A10,1,0.9939,5,MixedASDwithDelay cannot reconstruct the mockery event narrative
MixedASDwithDelay_6_240,MX,Mixed ASD with developmental delay,A18,1,0.9955,6,MixedASDwithDelay cannot retrieve social rule from this event
MixedASDwithDelay_5_135,MX,Mixed ASD with developmental delay,A8,1,0.9946,5,MixedASDwithDelay retains no social details of the mockery
MixedASDwithDelay_6_251,MX,Mixed ASD with developmental delay,A24,1,0.9964,6,MixedASDwithDelay cannot use this event as learning feedback
MixedASDwithDelay_5_137,MX,Mixed ASD with developmental delay,A24,1,0.9934,5,MixedASDwithDelay cannot use delayed feedback referencing the mockery
MixedASDwithDelay_2_18,MX,Mixed ASD with developmental delay,A20,1,0.9981,2,MixedASDwithDelay's disruption is disproportionate to the mockery's actual significance
MixedASDwithDelay_3_42,MX,Mixed ASD with developmental delay,A21,1,0.9974,3,"MixedASDwithDelay processes mockery as moral threat, blocking learning"
MixedASDwithDelay_4_65,MX,Mixed ASD with developmental delay,A1,1,0.9971,4,MixedASDwithDelay's social engagement becomes unavailable until regulated
MixedASDwithDelay_5_152,MX,Mixed ASD with developmental delay,A21,1,0.9981,5,MixedASDwithDelay's threat response continues blocking learning
MixedASDwithDelay_6_277,MX,Mixed ASD with developmental delay,A1,1,0.9922,6,MixedASDwithDelay remains unavailable for social engagement
MixedASDwithDelay_6_279,MX,Mixed ASD with developmental delay,A8,1,0.9947,6,MixedASDwithDelay fails to encode mockery as episodic memory
MixedASDwithDelay_2_20,MX,Mixed ASD with developmental delay,A21,1,0.9979,2,MixedASDwithDelay's threat response blocks learning from this event
MixedASDwithDelay_3_57,MX,Mixed ASD with developmental delay,A21,1,0.996,3,MixedASDwithDelay stores no new behavioral rule from mockery
MixedASDwithDelay_4_106,MX,Mixed ASD with developmental delay,A20,0,0.9919,4,MixedASDwithDelay will again generate disproportionate error next mockery
MixedASDwithDelay_5_207,MX,Mixed ASD with developmental delay,A1,0,0.9938,5,MixedASDwithDelay goes offline again during next mockery
MixedASDwithDelay_5_208,MX,Mixed ASD with developmental delay,A20,1,0.9951,5,MixedASDwithDelay's disruption remains disproportionate to actual significance
MixedASDwithDelay_5_210,MX,Mixed ASD with developmental delay,A19,0,0.9958,5,MixedASDwithDelay never forms a routine reducing mockery prediction error
MixedASDwithDelay_4_107,MX,Mixed ASD with developmental delay,A18,1,0.9919,4,MixedASDwithDelay lacks explicit database entry for mockery response
MixedASDwithDelay_4_108,MX,Mixed ASD with developmental delay,A22,1,0.9944,4,MixedASDwithDelay cannot generalize any response across mockery contexts
MixedASDwithDelay_5_180,MX,Mixed ASD with developmental delay,A20,1,0.99,5,MixedASDwithDelay treats each new mockery instance as unanticipated
MixedASDwithDelay_6_317,MX,Mixed ASD with developmental delay,A1,1,0.9937,6,MixedASDwithDelay's cognitive processing goes offline during mockery
MixedASDwithDelay_5_181,MX,Mixed ASD with developmental delay,A22,1,0.9967,5,MixedASDwithDelay requires explicit re-instruction for each mockery context
MixedASDwithDelay_6_291,MX,Mixed ASD with developmental delay,A18,1,0.9913,6,MixedASDwithDelay cannot infer social response without explicit rule
MixedASDwithDelay_6_292,MX,Mixed ASD with developmental delay,A22,0,0.9718,6,MixedASDwithDelay depends on external teaching for every mockery context
MixedASDwithDelay_6_293,MX,Mixed ASD with developmental delay,A23,1,0.9961,6,MixedASDwithDelay follows only explicitly stated mockery-response rules
MixedASDwithDelay_5_182,MX,Mixed ASD with developmental delay,A23,1,0.9973,5,MixedASDwithDelay cannot infer unspoken responses to mockery
MixedASDwithDelay_4_109,MX,Mixed ASD with developmental delay,A23,1,0.9972,4,MixedASDwithDelay cannot apply an unstated behavioral rule here
MixedASDwithDelay_5_203,MX,Mixed ASD with developmental delay,A23,1,0.9976,5,MixedASDwithDelay fails to detect the unspoken social expectation
MixedASDwithDelay_3_60,MX,Mixed ASD with developmental delay,A24,1,0.9972,3,MixedASDwithDelay fails to link mockery to actionable feedback
MixedASDwithDelay_4_110,MX,Mixed ASD with developmental delay,A24,1,0.998,4,MixedASDwithDelay does not update behavior from mockery
MixedASDwithDelay_4_111,MX,Mixed ASD with developmental delay,A8,1,0.9954,4,MixedASDwithDelay retains only weak episodic memory of mockery
MixedASDwithDelay_4_113,MX,Mixed ASD with developmental delay,A22,1,0.9971,4,MixedASDwithDelay cannot generalize this experience to future mockery
MixedASDwithDelay_5_173,MX,Mixed ASD with developmental delay,A20,1,0.9906,5,MixedASDwithDelay treats future mockery as unanticipated change again
MixedASDwithDelay_1_5,MX,Mixed ASD with developmental delay,A21,1,0.9969,1,MixedASDwithDelay's learning is blocked by perceived shame
MixedASDwithDelay_2_6,MX,Mixed ASD with developmental delay,A21,1,0.9973,2,MixedASDwithDelay cannot process the mockery as learning information
MixedASDwithDelay_3_26,MX,Mixed ASD with developmental delay,A8,1,0.9977,3,MixedASDwithDelay retains the mockery event poorly
MixedASDwithDelay_4_68,MX,Mixed ASD with developmental delay,A10,1,0.9966,4,MixedASDwithDelay cannot retrieve the mockery event without visual cues
MixedASDwithDelay_5_139,MX,Mixed ASD with developmental delay,A22,1,0.9964,5,MixedASDwithDelay cannot generalize mockery lesson to new contexts
MixedASDwithDelay_6_233,MX,Mixed ASD with developmental delay,A22,1,0.9965,6,MixedASDwithDelay requires explicit instruction to reapply mockery lesson
MixedASDwithDelay_6_234,MX,Mixed ASD with developmental delay,A22,1,0.9968,6,MixedASDwithDelay treats new mockery incidents as unprecedented events
MixedASDwithDelay_5_140,MX,Mixed ASD with developmental delay,A18,1,0.9915,5,MixedASDwithDelay cannot match social rule without recalled event
MixedASDwithDelay_6_287,MX,Mixed ASD with developmental delay,A18,1,0.9954,6,MixedASDwithDelay cannot apply stored social rule now
MixedASDwithDelay_6_289,MX,Mixed ASD with developmental delay,A23,1,0.9981,6,MixedASDwithDelay produces no rule-based response to mockery
MixedASDwithDelay_4_69,MX,Mixed ASD with developmental delay,A22,1,0.9969,4,MixedASDwithDelay cannot generalize a social rule from this event
MixedASDwithDelay_5_155,MX,Mixed ASD with developmental delay,A23,1,0.9919,5,MixedASDwithDelay lacks an explicit rule for future mockery
MixedASDwithDelay_6_270,MX,Mixed ASD with developmental delay,A18,1,0.9946,6,MixedASDwithDelay has no stored entry for mockery response
MixedASDwithDelay_5_156,MX,Mixed ASD with developmental delay,A20,1,0.9945,5,Future similar mockery will trigger high prediction error
MixedASDwithDelay_6_263,MX,Mixed ASD with developmental delay,A6,0,0.9973,6,MixedASDwithDelay experiences processing overload rather than adaptation
MixedASDwithDelay_4_70,MX,Mixed ASD with developmental delay,A8,1,0.997,4,MixedASDwithDelay retains only isolated facts about the mockery
MixedASDwithDelay_5_160,MX,Mixed ASD with developmental delay,A10,1,0.9984,5,MixedASDwithDelay cannot reliably retrieve the mockery episode later
MixedASDwithDelay_6_313,MX,Mixed ASD with developmental delay,A22,1,0.9979,6,MixedASDwithDelay cannot apply this experience to new contexts
MixedASDwithDelay_6_314,MX,Mixed ASD with developmental delay,A8,1,0.9977,6,MixedASDwithDelay cannot use this episode to anticipate future mockery
MixedASDwithDelay_6_315,MX,Mixed ASD with developmental delay,A18,0,0.8964,6,MixedASDwelayDelay must rely on stored explicit social rules instead
MixedASDwithDelay_2_7,MX,Mixed ASD with developmental delay,A21,1,0.9971,2,MixedASDwithDelay's threat response overrides available feedback
MixedASDwithDelay_3_51,MX,Mixed ASD with developmental delay,A21,1,0.997,3,MixedASDwithDelay cannot process this incident as learning information
MixedASDwithDelay_4_120,MX,Mixed ASD with developmental delay,A18,1,0.991,4,MixedASDwithDelay does not add this as explicit social rule
MixedASDwithDelay_5_226,MX,Mixed ASD with developmental delay,A23,1,0.997,5,MixedASDwithDelay cannot reliably respond to future mockery
MixedASDwithDelay_3_53,MX,Mixed ASD with developmental delay,A1,1,0.9978,3,MixedASDwithDelay's social engagement becomes unavailable
MixedASDwithDelay_4_122,MX,Mixed ASD with developmental delay,A1,0,0.9733,4,MixedASDwithDelay's cognitive processing also becomes unavailable
MixedASDwithDelay_4_124,MX,Mixed ASD with developmental delay,A18,1,0.9955,4,MixedASDwithDelay cannot retrieve pragmatic social rules now
MixedASDwithDelay_5_229,MX,Mixed ASD with developmental delay,A18,1,0.9971,5,MixedASDwithDelay cannot select a matching behavioral response
MixedASDwithDelay_2_9,MX,Mixed ASD with developmental delay,A18,0,0.9687,2,MixedASDwithDelay cannot retrieve stored social rules under threat
MixedASDwithDelay_3_54,MX,Mixed ASD with developmental delay,A18,1,0.9979,3,MixedASDwithDelay cannot select an appropriate social response
MixedASDwithDelay_4_104,MX,Mixed ASD with developmental delay,A24,1,0.9974,4,MixedASDwithDelay fails to extract learning from the mockery
MixedASDwithDelay_5_190,MX,Mixed ASD with developmental delay,A19,1,0.9587,5,No new routine forms for handling social mockery
MixedASDwithDelay_6_304,MX,Mixed ASD with developmental delay,A19,1,0.9956,6,MixedASDwithDelay cannot offload future mockery handling to routine
MixedASDwithDelay_3_56,MX,Mixed ASD with developmental delay,A23,1,0.9969,3,MixedASDwithDelay cannot infer the unspoken expected reaction
ModerateAutism_0_0,MO,Moderate autism,,0,0.9496,0,"An autistic cognitive architecture that prioritizes local sensory detail over global coherence, operates through concrete-visual representations, requires explicit rule structures, and regulates learning through predictable, closed-loop feedback, expressed at attenuated intensity across all domains."
ModerateAutism_1_1,MO,Moderate autism,A17,1,0.9979,1,ModerateAutism does not automatically decode the mockery's intent
ModerateAutism_2_11,MO,Moderate autism,A18,1,0.9936,2,ModerateAutism must consciously retrieve a matching social rule
ModerateAutism_3_44,MO,Moderate autism,A22,1,0.9941,3,ModerateAutism cannot automatically generalize prior rules to this context
ModerateAutism_4_102,MO,Moderate autism,A22,1,0.9969,4,ModerateAutism requires explicit instruction to re-anchor the rule
ModerateAutism_5_220,MO,Moderate autism,A21,1,0.9966,5,ModerateAutism blocks learning if instruction implies moral failure
ModerateAutism_4_104,MO,Moderate autism,A24,1,0.9938,4,ModerateAutism needs observable specific feedback to update behavior
ModerateAutism_5_193,MO,Moderate autism,A24,1,0.9944,5,ModerateAutism cannot update behavior from vague mockery
ModerateAutism_5_194,MO,Moderate autism,A24,0,0.8957,5,ModerateAutism awaits explicit causal link to the act
ModerateAutism_2_12,MO,Moderate autism,A23,1,0.9977,2,ModerateAutism cannot detect the unspoken insult convention
ModerateAutism_3_38,MO,Moderate autism,A17,1,0.9976,3,ModerateAutism interprets the classmate's words at face value
ModerateAutism_4_63,MO,Moderate autism,A17,1,0.9858,4,ModerateAutism accepts the statement as literally true
ModerateAutism_5_159,MO,Moderate autism,A8,1,0.9905,5,ModerateAutism stores the mockery as a factual statement
ModerateAutism_5_160,MO,Moderate autism,A18,1,0.9963,5,ModerateAutism does not flag the utterance as a social rule violation
ModerateAutism_5_161,MO,Moderate autism,A24,0,0.986,5,ModerateAutism cannot correct the belief without explicit feedback
ModerateAutism_5_162,MO,Moderate autism,A10,1,0.9966,5,ModerateAutism cannot later reinterpret the event without visual cues
ModerateAutism_6_261,MO,Moderate autism,A8,1,0.9919,6,ModerateAutism retains the mockery as isolated fact not narrative
ModerateAutism_6_262,MO,Moderate autism,A10,1,0.9952,6,ModerateAutism cannot retrieve the episode without explicit visual cues
ModerateAutism_6_263,MO,Moderate autism,A22,1,0.9945,6,ModerateAutism does not generalize this interpretation to similar events
ModerateAutism_6_264,MO,Moderate autism,A4,1,0.9862,6,ModerateAutism stores the statement as literal concrete referent
ModerateAutism_4_64,MO,Moderate autism,A18,1,0.9954,4,ModerateAutism does not retrieve a social insult rule
ModerateAutism_5_127,MO,Moderate autism,A18,1,0.9959,5,ModerateAutism cannot apply a social rule to the event
ModerateAutism_5_128,MO,Moderate autism,A23,1,0.9961,5,ModerateAutism does not classify the remark as hostile
ModerateAutism_5_129,MO,Moderate autism,A21,1,0.9971,5,ModerateAutism generates no threat-based response to the remark
ModerateAutism_3_39,MO,Moderate autism,A18,0,0.9929,3,ModerateAutism finds no matching explicit social rule entry
ModerateAutism_4_105,MO,Moderate autism,A18,1,0.9977,4,ModerateAutism cannot retrieve a matching social response
ModerateAutism_5_187,MO,Moderate autism,A18,1,0.9965,5,ModerateAutism produces no observable social reply
ModerateAutism_4_106,MO,Moderate autism,A23,1,0.9976,4,ModerateAutism fails to apply an unstated behavioral convention
ModerateAutism_5_200,MO,Moderate autism,A23,1,0.9979,5,ModerateAutism cannot generate a socially adaptive reply
ModerateAutism_5_201,MO,Moderate autism,A24,1,0.9969,5,ModerateAutism cannot update behavior without explicit feedback
ModerateAutism_4_107,MO,Moderate autism,A17,0,0.9872,4,ModerateAutism defaults to literal interpretation of the words spoken
ModerateAutism_5_180,MO,Moderate autism,A17,1,0.9962,5,ModerateAutism treats the mocking words as literal factual content
ModerateAutism_5_181,MO,Moderate autism,A17,1,0.998,5,ModerateAutism does not register the intended derogatory meaning
ModerateAutism_5_182,MO,Moderate autism,A24,1,0.9962,5,ModerateAutism receives no explicit feedback signaling social violation
ModerateAutism_3_40,MO,Moderate autism,A23,1,0.9981,3,ModerateAutism fails to register an implicit social threat
ModerateAutism_1_2,MO,Moderate autism,A18,1,0.9974,1,ModerateAutism cannot infer the implicit social rule violated
ModerateAutism_2_22,MO,Moderate autism,A23,1,0.9906,2,ModerateAutism cannot apply any behavioral response rule
ModerateAutism_2_23,MO,Moderate autism,A8,1,0.9979,2,ModerateAutism encodes this social event poorly in memory
ModerateAutism_3_51,MO,Moderate autism,A8,0,0.9931,3,ModerateAutism retains isolated facts but not the narrative
ModerateAutism_4_121,MO,Moderate autism,A10,1,0.9966,4,ModerateAutism cannot later retrieve the mocking event without visual cues
ModerateAutism_5_178,MO,Moderate autism,A18,1,0.9955,5,ModerateAutism cannot later match event to stored social rules
ModerateAutism_4_122,MO,Moderate autism,A24,0,0.996,4,ModerateAutism cannot use delayed feedback about this incident to learn
ModerateAutism_5_228,MO,Moderate autism,A24,1,0.9959,5,ModerateAutism's response pattern to mocking remains unchanged
ModerateAutism_5_229,MO,Moderate autism,A18,1,0.9955,5,ModerateAutism cannot store this incident as explicit rule
ModerateAutism_5_230,MO,Moderate autism,A20,0,0.9945,5,Future similar mocking will trigger equally disproportionate prediction error
ModerateAutism_4_123,MO,Moderate autism,A18,1,0.9922,4,ModerateAutism cannot add this incident to its social rule database
ModerateAutism_5_237,MO,Moderate autism,A18,1,0.9955,5,ModerateAutism cannot apply this social rule later
ModerateAutism_5_239,MO,Moderate autism,A23,1,0.9952,5,ModerateAutism requires explicit instruction to recognize future mockery
ModerateAutism_1_3,MO,Moderate autism,A21,1,0.9974,1,ModerateAutism's threat response activates from perceived shame
ModerateAutism_2_13,MO,Moderate autism,A21,1,0.991,2,ModerateAutism blocks learning from this social error
ModerateAutism_3_34,MO,Moderate autism,A21,1,0.9974,3,"ModerateAutism stores this event as threat, not information"
ModerateAutism_4_80,MO,Moderate autism,A21,0,0.9883,4,ModerateAutism will activate threat response to similar future events
ModerateAutism_5_175,MO,Moderate autism,A22,1,0.9958,5,ModerateAutism's threat response does not generalize to differently framed teasing
ModerateAutism_6_258,MO,Moderate autism,A20,1,0.9965,6,ModerateAutism experiences differently framed teasing as unpredicted event
ModerateAutism_6_259,MO,Moderate autism,A22,0,0.993,6,ModerateAutism requires explicit instruction to re-anchor threat category
ModerateAutism_6_260,MO,Moderate autism,A23,1,0.9945,6,ModerateAutism fails to detect implicit similarity across teasing instances
ModerateAutism_5_176,MO,Moderate autism,A21,1,0.9944,5,ModerateAutism continues blocking learning whenever event is threat-framed
ModerateAutism_3_36,MO,Moderate autism,A22,1,0.9979,3,ModerateAutism cannot generalize this incident to new contexts
ModerateAutism_4_69,MO,Moderate autism,A22,1,0.9838,4,ModerateAutism requires explicit instruction to re-anchor this incident
ModerateAutism_5_148,MO,Moderate autism,A22,1,0.9938,5,ModerateAutism treats future mockery as unrelated new event
ModerateAutism_5_150,MO,Moderate autism,A18,1,0.9844,5,ModerateAutism stores this incident as explicit social-rule entry
ModerateAutism_4_70,MO,Moderate autism,A20,0,0.9955,4,ModerateAutism treats similar mockery elsewhere as unanticipated change
ModerateAutism_5_134,MO,Moderate autism,A20,0,0.9884,5,ModerateAutism generates disproportionate prediction error each new occurrence
ModerateAutism_5_135,MO,Moderate autism,A1,0,0.8792,5,ModerateAutism risks going offline if threshold exceeded
ModerateAutism_4_71,MO,Moderate autism,A18,1,0.9969,4,ModerateAutism cannot retrieve this incident as a social rule
ModerateAutism_5_205,MO,Moderate autism,A18,1,0.9877,5,ModerateAutism lacks an explicit database entry for this mockery
ModerateAutism_5_206,MO,Moderate autism,A23,1,0.9896,5,ModerateAutism fails to detect future mockery as rule violation
ModerateAutism_4_72,MO,Moderate autism,A23,1,0.992,4,ModerateAutism will not apply an unstated rule from this incident
ModerateAutism_5_197,MO,Moderate autism,A18,1,0.9957,5,ModerateAutism stores no new explicit social-rule entry
ModerateAutism_5_198,MO,Moderate autism,A20,1,0.9957,5,ModerateAutism will treat similar future mockery as unanticipated
ModerateAutism_3_37,MO,Moderate autism,A24,1,0.9968,3,ModerateAutism receives no causally linked corrective feedback
ModerateAutism_4_79,MO,Moderate autism,A20,1,0.9963,4,ModerateAutism retains disproportionate prediction error from this incident
ModerateAutism_5_215,MO,Moderate autism,A20,0,0.9896,5,ModerateAutism reacts disproportionately to similar future events
ModerateAutism_5_216,MO,Moderate autism,A22,1,0.9953,5,ModerateAutism cannot generalize this error to new contexts
ModerateAutism_5_217,MO,Moderate autism,A19,1,0.9901,5,ModerateAutism diverts cognitive resources away from other tasks
ModerateAutism_2_14,MO,Moderate autism,A1,0,0.9686,2,ModerateAutism's cognitive processing goes offline temporarily
ModerateAutism_3_30,MO,Moderate autism,A1,1,0.9971,3,ModerateAutism cannot engage socially until regulation restored
ModerateAutism_4_73,MO,Moderate autism,A1,1,0.989,4,ModerateAutism requires regulation restored before learning resumes
ModerateAutism_5_164,MO,Moderate autism,A24,0,0.9852,5,ModerateAutism requires observable specific feedback to resume learning
ModerateAutism_5_165,MO,Moderate autism,A21,1,0.9973,5,ModerateAutism cannot process the mockery as learning information
ModerateAutism_6_240,MO,Moderate autism,A8,1,0.9978,6,ModerateAutism encodes the mockery event unreliably
ModerateAutism_6_243,MO,Moderate autism,A21,1,0.9938,6,ModerateAutism's threat response remains active without resolution
ModerateAutism_3_32,MO,Moderate autism,A21,1,0.9946,3,ModerateAutism cannot use this event as learning now
ModerateAutism_4_88,MO,Moderate autism,A8,1,0.997,4,ModerateAutism retains this event poorly as episodic narrative
ModerateAutism_4_90,MO,Moderate autism,A22,1,0.9978,4,ModerateAutism does not generalize this event to other contexts
ModerateAutism_5_183,MO,Moderate autism,A22,1,0.991,5,ModerateAutism will not recognize mockery in new contexts
ModerateAutism_5_186,MO,Moderate autism,A23,1,0.9976,5,ModerateAutism cannot infer unspoken mockery cues elsewhere
ModerateAutism_3_33,MO,Moderate autism,A18,1,0.9964,3,ModerateAutism cannot retrieve social rule responses currently
ModerateAutism_4_92,MO,Moderate autism,A1,0,0.9922,4,ModerateAutism remains socially unavailable until regulation restored
ModerateAutism_5_222,MO,Moderate autism,A1,1,0.9955,5,ModerateAutism cannot learn from this incident now
ModerateAutism_4_93,MO,Moderate autism,A23,1,0.9978,4,ModerateAutism cannot infer the unspoken social expectation now
ModerateAutism_5_166,MO,Moderate autism,A17,1,0.9978,5,ModerateAutism processes the classmate's words only literally
ModerateAutism_5_167,MO,Moderate autism,A23,0,0.9925,5,ModerateAutism searches only for explicit stated behavioral rules
ModerateAutism_2_15,MO,Moderate autism,A18,1,0.9974,2,ModerateAutism cannot automatically infer social intent behind mockery
ModerateAutism_3_25,MO,Moderate autism,A18,1,0.9917,3,ModerateAutism must consciously retrieve a matching stored rule
ModerateAutism_4_66,MO,Moderate autism,A18,1,0.9968,4,ModerateAutism searches its explicit social rule database
ModerateAutism_5_145,MO,Moderate autism,A22,1,0.9869,5,ModerateAutism may fail to generalize rule to this context
ModerateAutism_5_146,MO,Moderate autism,A23,1,0.9951,5,ModerateAutism can apply only explicit stated social rules
ModerateAutism_4_67,MO,Moderate autism,A22,1,0.9931,4,ModerateAutism cannot generalize rules from surface-different past contexts
ModerateAutism_5_141,MO,Moderate autism,A18,1,0.998,5,ModerateAutism finds no matching stored rule for mockery
ModerateAutism_1_4,MO,Moderate autism,A24,1,0.9969,1,ModerateAutism cannot extract learning from vague mockery cues
ModerateAutism_2_7,MO,Moderate autism,A23,1,0.9977,2,ModerateAutism fails to detect the implicit social violation
ModerateAutism_3_41,MO,Moderate autism,A23,1,0.9952,3,ModerateAutism continues prior behavior without adjustment
ModerateAutism_4_112,MO,Moderate autism,A22,0,0.9915,4,ModerateAutism repeats the same behavior in similar contexts
ModerateAutism_5_202,MO,Moderate autism,A19,1,0.9956,5,ModerateAutism treats the repeated behavior as a stable routine
ModerateAutism_5_203,MO,Moderate autism,A22,1,0.9956,5,ModerateAutism cannot apply the unlearned rule in new contexts
ModerateAutism_4_113,MO,Moderate autism,A19,0,0.9853,4,ModerateAutism preserves routine to conserve cognitive resources
ModerateAutism_5_191,MO,Moderate autism,A22,1,0.9801,5,ModerateAutism does not update behavior for new social context
ModerateAutism_5_192,MO,Moderate autism,A20,0,0.4977,5,ModerateAutism remains vulnerable to disproportionate disruption later
ModerateAutism_4_114,MO,Moderate autism,A23,1,0.9929,4,ModerateAutism awaits an explicit rule before changing behavior
ModerateAutism_2_8,MO,Moderate autism,A17,1,0.9962,2,ModerateAutism processes the mocking words literally
ModerateAutism_2_9,MO,Moderate autism,A18,1,0.9971,2,ModerateAutism cannot retrieve a matching stored social rule
ModerateAutism_3_47,MO,Moderate autism,A18,1,0.9976,3,ModerateAutism cannot select an appropriate social response
ModerateAutism_4_95,MO,Moderate autism,A20,1,0.998,4,ModerateAutism experiences disproportionate prediction error from the mockery
ModerateAutism_5_157,MO,Moderate autism,A20,1,0.9981,5,ModerateAutism's disruption magnitude exceeds the mockery's objective significance
ModerateAutism_5_158,MO,Moderate autism,A21,1,0.9981,5,ModerateAutism activates a threat response instead of learning
ModerateAutism_6_256,MO,Moderate autism,A8,1,0.9971,6,ModerateAutism poorly encodes the mockery as episodic memory
ModerateAutism_4_96,MO,Moderate autism,A1,1,0.9973,4,ModerateAutism risks sensory-social system going offline
ModerateAutism_5_137,MO,Moderate autism,A1,1,0.9978,5,ModerateAutism becomes unavailable for social interaction
ModerateAutism_5_139,MO,Moderate autism,A1,1,0.9958,5,ModerateAutism suspends learning until regulation restored
ModerateAutism_4_97,MO,Moderate autism,A21,1,0.976,4,ModerateAutism frames the failed response as personal failure
ModerateAutism_4_98,MO,Moderate autism,A19,1,0.9926,4,ModerateAutism defaults to a previously established routine response
ModerateAutism_5_226,MO,Moderate autism,A22,1,0.9948,5,ModerateAutism's routine response fails to fit the mockery context
ModerateAutism_3_49,MO,Moderate autism,A17,1,0.9862,3,ModerateAutism processes only the literal words spoken
ModerateAutism_4_119,MO,Moderate autism,A17,1,0.9977,4,ModerateAutism fails to detect the intended insult
ModerateAutism_1_5,MO,Moderate autism,A8,1,0.9974,1,ModerateAutism poorly encodes this socially embedded event
ModerateAutism_2_16,MO,Moderate autism,A8,1,0.9966,2,ModerateAutism will not reliably recall this event later
ModerateAutism_3_57,MO,Moderate autism,A22,1,0.9979,3,ModerateAutism cannot apply this event to future contexts
