node_id,actor,actor_full,premise_id,converge_F,g_entailment_max,nivel,texto
MixedASDwithDelay_5_101,MX,Mixed ASD with developmental delay,A8,1,0.9935,5,MixedASDwithDelay retains this literal fact with high fidelity
MixedASDwithDelay_6_229,MX,Mixed ASD with developmental delay,A22,1,0.9936,6,MixedASDwithDelay will not generalize this literal fact across contexts
MixedASDwithDelay_6_230,MX,Mixed ASD with developmental delay,A10,1,0.9939,6,MixedASDwithDelay requires explicit visual cues to retrieve this fact later
MixedASDwithDelay_6_231,MX,Mixed ASD with developmental delay,A18,1,0.9955,6,MixedASDwithDelay treats the literal fact as a fixed database entry
MixedASDwithDelay_5_102,MX,Mixed ASD with developmental delay,A22,1,0.9963,5,MixedASDwithDelay will not apply this interpretation to new contexts
MixedASDwithDelay_6_198,MX,Mixed ASD with developmental delay,A22,1,0.9972,6,MixedASDwithDelay requires explicit instruction to re-anchor sarcasm cues
MixedASDwithDelay_6_199,MX,Mixed ASD with developmental delay,A17,1,0.9969,6,MixedASDwithDelay will decode future sarcasm literally again
MixedASDwithDelay_6_200,MX,Mixed ASD with developmental delay,A18,1,0.9962,6,MixedASDwithDelay treats each sarcastic instance as unrelated database entry
MixedASDwithDelay_5_103,MX,Mixed ASD with developmental delay,A17,1,0.9953,5,MixedASDwithDelay defaults to literal decoding in future sarcasm instances
MixedASDwithDelay_6_190,MX,Mixed ASD with developmental delay,A22,1,0.9979,6,MixedASDwithDelay fails to generalize this rule to novel sarcasm contexts
MixedASDwithDelay_6_191,MX,Mixed ASD with developmental delay,A18,1,0.9899,6,MixedASDwithDelay stores literal decoding as explicit database entry
MixedASDwithDelay_6_192,MX,Mixed ASD with developmental delay,A23,0,0.992,6,MixedASDwithDelay applies this literal rule whenever explicitly retrieved
MixedASDwithDelay_6_193,MX,Mixed ASD with developmental delay,A8,1,0.9968,6,MixedASDwithDelay retains this literal fact independent of social context
MixedASDwithDelay_4_61,MX,Mixed ASD with developmental delay,A24,1,0.995,4,MixedASDwithDelay requires observable specific feedback to update
MixedASDwithDelay_5_147,MX,Mixed ASD with developmental delay,A24,1,0.9973,5,MixedASDwithDelay retains literal interpretation absent explicit correction
MixedASDwithDelay_5_148,MX,Mixed ASD with developmental delay,A21,1,0.9962,5,MixedASDwithDelay blocks learning if correction implies moral failure
MixedASDwithDelay_5_149,MX,Mixed ASD with developmental delay,A18,1,0.9935,5,MixedASDwithDelay cannot update pragmatic rule without conscious retrieval
MixedASDwithDelay_4_62,MX,Mixed ASD with developmental delay,A22,1,0.9962,4,MixedASDwithDelay will not generalize correction to other sarcastic remarks
MixedASDwithDelay_5_124,MX,Mixed ASD with developmental delay,A22,1,0.9975,5,MixedASDwithDelay treats each new sarcastic remark as unrelated context
MixedASDwithDelay_6_204,MX,Mixed ASD with developmental delay,A22,1,0.9962,6,MixedASDwithDelay requires explicit re-instruction for each sarcastic instance
MixedASDwithDelay_6_205,MX,Mixed ASD with developmental delay,A18,1,0.9956,6,MixedASDwithDelay must consciously retrieve the sarcasm rule again
MixedASDwithDelay_6_206,MX,Mixed ASD with developmental delay,A17,0,0.9975,6,MixedASDwithDelay decodes each new sarcastic remark literally
MixedASDwithDelay_2_7,MX,Mixed ASD with developmental delay,A23,1,0.993,2,MixedASDwithDelay responds based on the stated words only
MixedASDwithDelay_3_27,MX,Mixed ASD with developmental delay,A17,1,0.9983,3,MixedASDwithDelay produces a response mismatched to intended meaning
MixedASDwithDelay_4_58,MX,Mixed ASD with developmental delay,A24,1,0.9975,4,MixedASDwithDelay fails to update interpretation without immediate specific feedback
MixedASDwithDelay_5_144,MX,Mixed ASD with developmental delay,A22,1,0.998,5,MixedASDwithDelay will not generalize this correction to new contexts
MixedASDwithDelay_5_145,MX,Mixed ASD with developmental delay,A18,1,0.9922,5,MixedASDwithDelay continues applying literal decoding as default rule
MixedASDwithDelay_4_59,MX,Mixed ASD with developmental delay,A22,1,0.998,4,MixedASDwithDelay will not generalize sarcasm recognition to new contexts
MixedASDwithDelay_5_105,MX,Mixed ASD with developmental delay,A22,1,0.995,5,MixedASDwithDelay requires explicit instruction for each new sarcastic context
MixedASDwithDelay_6_187,MX,Mixed ASD with developmental delay,A18,1,0.9913,6,MixedASDwithDelay stores sarcasm rules as explicit database entries
MixedASDwithDelay_6_189,MX,Mixed ASD with developmental delay,A24,1,0.9967,6,MixedASDwithDelay updates sarcasm recognition only with specific proximate feedback
MixedASDwithDelay_5_106,MX,Mixed ASD with developmental delay,A22,0,0.9946,5,MixedASDwithDelay misinterprets sarcasm again in future unrelated conversations
MixedASDwithDelay_6_195,MX,Mixed ASD with developmental delay,A24,1,0.9977,6,MixedASDwithDelay requires specific feedback to update sarcasm interpretation
MixedASDwithDelay_6_196,MX,Mixed ASD with developmental delay,A21,0,0.992,6,MixedASDwithDelay treats repeated correction as social failure
MixedASDwithDelay_6_197,MX,Mixed ASD with developmental delay,A22,1,0.9892,6,MixedASDwithDelay needs explicit re-anchoring for each new context
MixedASDwithDelay_5_107,MX,Mixed ASD with developmental delay,A18,1,0.9978,5,MixedASDwithDelay treats sarcasm detection as an unstored database entry
MixedASDwithDelay_6_209,MX,Mixed ASD with developmental delay,A24,1,0.9979,6,MixedASDwithDelay needs specific proximate feedback to store rule
MixedASDwithDelay_5_108,MX,Mixed ASD with developmental delay,A23,1,0.993,5,MixedASDwithDelay follows only explicitly stated rules about sarcasm
MixedASDwithDelay_6_215,MX,Mixed ASD with developmental delay,A22,1,0.998,6,MixedASDwithDelay needs explicit re-instruction for each new context
MixedASDwithDelay_1_2,MX,Mixed ASD with developmental delay,A18,1,0.9934,1,MixedASDwithDelay must consciously retrieve a matching social rule
MixedASDwithDelay_2_9,MX,Mixed ASD with developmental delay,A18,0,0.9961,2,MixedASDwithDelay searches stored entries for a sarcasm-handling rule
MixedASDwithDelay_3_31,MX,Mixed ASD with developmental delay,A17,1,0.9981,3,MixedASDwithDelay defaults to literal interpretation of statement
MixedASDwithDelay_4_66,MX,Mixed ASD with developmental delay,A17,1,0.9982,4,MixedASDwithDelay interprets the sarcastic statement as factually true
MixedASDwithDelay_5_132,MX,Mixed ASD with developmental delay,A17,1,0.9956,5,MixedASDwithDelay forms a factually incorrect belief from the statement
MixedASDwithDelay_5_133,MX,Mixed ASD with developmental delay,A24,0,0.9946,5,MixedASDwithDelay lacks feedback signaling the interpretation error
MixedASDwithDelay_5_134,MX,Mixed ASD with developmental delay,A8,1,0.9953,5,MixedASDwithDelay stores the false statement as semantic fact
MixedASDwithDelay_4_68,MX,Mixed ASD with developmental delay,A24,1,0.9976,4,MixedASDwithDelay cannot correct the misinterpretation without explicit feedback
MixedASDwithDelay_5_141,MX,Mixed ASD with developmental delay,A18,1,0.9981,5,MixedASDwithDelay's rule database gains no sarcasm entry
MixedASDwithDelay_5_143,MX,Mixed ASD with developmental delay,A17,1,0.9968,5,MixedASDwithDelay continues responding to sarcasm as literal statement
MixedASDwithDelay_3_32,MX,Mixed ASD with developmental delay,A23,1,0.9984,3,MixedASDwithDelay cannot reliably apply unspoken sarcasm convention
MixedASDwithDelay_4_71,MX,Mixed ASD with developmental delay,A24,1,0.9961,4,MixedASDwithDelay cannot update meaning without explicit corrective feedback
MixedASDwithDelay_5_157,MX,Mixed ASD with developmental delay,A17,1,0.9981,5,MixedASDwithDelay retains the literal interpretation of the statement
MixedASDwithDelay_5_158,MX,Mixed ASD with developmental delay,A24,1,0.9926,5,MixedASDwithDelay treats vague feedback as non-informative for meaning
MixedASDwithDelay_2_11,MX,Mixed ASD with developmental delay,A7,1,0.998,2,MixedASDwithDelay processes the sarcastic remark more slowly
MixedASDwithDelay_3_18,MX,Mixed ASD with developmental delay,A17,1,0.9984,3,MixedASDwithDelay initially interprets the remark literally
MixedASDwithDelay_4_39,MX,Mixed ASD with developmental delay,A17,1,0.9974,4,MixedASDwithDelay does not automatically detect sarcastic intent
MixedASDwithDelay_4_40,MX,Mixed ASD with developmental delay,A18,1,0.9923,4,MixedASDwithDelay must consciously retrieve a pragmatic rule to reinterpret
MixedASDwithDelay_5_82,MX,Mixed ASD with developmental delay,A7,0,0.3222,5,MixedASDwithDelay's reinterpretation is delayed due to slowed processing
MixedASDwithDelay_6_174,MX,Mixed ASD with developmental delay,A17,1,0.9966,6,MixedASDwithDelay continues acting on the literal meaning
MixedASDwithDelay_6_176,MX,Mixed ASD with developmental delay,A24,1,0.9959,6,MixedASDwithDelay receives no temporally proximate corrective feedback
MixedASDwithDelay_5_83,MX,Mixed ASD with developmental delay,A22,0,0.9814,5,MixedASDwithDelay may fail to apply the rule to this context
MixedASDwithDelay_6_169,MX,Mixed ASD with developmental delay,A22,1,0.9851,6,MixedASDwithDelay cannot generalize the pragmatic rule without new instruction
MixedASDwithDelay_3_19,MX,Mixed ASD with developmental delay,A24,1,0.9959,3,MixedASDwithDelay misses the temporally proximate social context
MixedASDwithDelay_4_37,MX,Mixed ASD with developmental delay,A24,1,0.9916,4,MixedASDwithDelay fails to receive learnable feedback signal
MixedASDwithDelay_5_96,MX,Mixed ASD with developmental delay,A24,1,0.9954,5,MixedASDwithDelay's sarcasm interpretation does not update
MixedASDwithDelay_6_212,MX,Mixed ASD with developmental delay,A18,1,0.9967,6,MixedASDwithDelay must re-retrieve explicit rule for future sarcasm
MixedASDwithDelay_5_97,MX,Mixed ASD with developmental delay,A18,1,0.9979,5,MixedASDwithDelay's pragmatic rule database remains unrevised
MixedASDwithDelay_5_98,MX,Mixed ASD with developmental delay,A17,1,0.9888,5,MixedASDwithDelay continues defaulting to literal interpretation
MixedASDwithDelay_6_185,MX,Mixed ASD with developmental delay,A18,1,0.9975,6,MixedASDwithDelay fails to retrieve the sarcasm-detection social rule
MixedASDwithDelay_3_20,MX,Mixed ASD with developmental delay,A18,1,0.9975,3,MixedASDwithDelay lags behind the ongoing group conversation
MixedASDwithDelay_4_47,MX,Mixed ASD with developmental delay,A24,1,0.9962,4,MixedASDwithDelay cannot use the now-delayed social feedback
MixedASDwithDelay_5_113,MX,Mixed ASD with developmental delay,A8,1,0.9943,5,MixedASDwithDelay poorly encodes this socially embedded episode
MixedASDwithDelay_6_177,MX,Mixed ASD with developmental delay,A10,0,0.9958,6,MixedASDwithDelay cannot reliably retrieve this episode later without visual cues
MixedASDwithDelay_6_178,MX,Mixed ASD with developmental delay,A8,1,0.9977,6,MixedASDwithDelay retains only fragmented facts from this interaction
MixedASDwithDelay_6_179,MX,Mixed ASD with developmental delay,A22,1,0.9977,6,MixedASDwithDelay cannot generalize this sarcasm instance to new contexts
MixedASDwithDelay_5_114,MX,Mixed ASD with developmental delay,A18,1,0.9946,5,MixedASDwithDelay cannot add this sarcasm rule to memory
MixedASDwithDelay_6_232,MX,Mixed ASD with developmental delay,A18,1,0.9964,6,MixedASDwithDelay lacks a stored rule entry for sarcasm
MixedASDwithDelay_6_234,MX,Mixed ASD with developmental delay,A20,0,0.9891,6,MixedASDwithDelay will generate high prediction error at future sarcasm
MixedASDwithDelay_4_48,MX,Mixed ASD with developmental delay,A20,1,0.9978,4,MixedASDwithDelay registers the conversation shift as prediction error
MixedASDwithDelay_5_99,MX,Mixed ASD with developmental delay,A20,0,0.9961,5,MixedASDwithDelay generates a disproportionate disruption signal
MixedASDwithDelay_1_3,MX,Mixed ASD with developmental delay,A23,1,0.9976,1,MixedASDwithDelay fails to detect the unspoken sarcastic intent
MixedASDwithDelay_2_13,MX,Mixed ASD with developmental delay,A18,1,0.9977,2,MixedASDwithDelay cannot retrieve a matching pragmatic rule
MixedASDwithDelay_3_34,MX,Mixed ASD with developmental delay,A18,1,0.9972,3,MixedASDwithDelay cannot infer the classmate's intended meaning
MixedASDwithDelay_4_72,MX,Mixed ASD with developmental delay,A17,1,0.9977,4,MixedASDwithDelay defaults to the sarcastic statement's literal meaning
MixedASDwithDelay_5_139,MX,Mixed ASD with developmental delay,A18,1,0.9982,5,MixedASDwithDelay responds without matching the intended social meaning
MixedASDwithDelay_6_237,MX,Mixed ASD with developmental delay,A21,1,0.9976,6,"MixedASDwithDelay may treat the mismatch as failure, blocking learning"
MixedASDwithDelay_4_73,MX,Mixed ASD with developmental delay,A23,1,0.9981,4,MixedASDwithDelay cannot apply the unspoken social expectation
MixedASDwithDelay_5_128,MX,Mixed ASD with developmental delay,A23,1,0.9881,5,MixedASDwithDelay defaults to explicit stated rules instead
MixedASDwithDelay_3_35,MX,Mixed ASD with developmental delay,A23,1,0.9934,3,MixedASDwithDelay applies only explicit stated rules here
MixedASDwithDelay_2_14,MX,Mixed ASD with developmental delay,A23,1,0.9971,2,MixedASDwithDelay treats the literal statement as the actual message
MixedASDwithDelay_3_21,MX,Mixed ASD with developmental delay,A17,1,0.9941,3,MixedASDwithDelay does not perform additional inferential decoding
MixedASDwithDelay_3_23,MX,Mixed ASD with developmental delay,A17,1,0.9979,3,MixedASDwithDelay formulates a response based on literal content
MixedASDwithDelay_4_44,MX,Mixed ASD with developmental delay,A17,1,0.998,4,MixedASDwithDelay's response mismatches the classmate's intended meaning
MixedASDwithDelay_4_45,MX,Mixed ASD with developmental delay,A18,1,0.9902,4,MixedASDwithDelay cannot retrieve a social rule flagging the mismatch
MixedASDwithDelay_5_129,MX,Mixed ASD with developmental delay,A18,1,0.9954,5,MixedASDwithDelay proceeds without conscious matching to social norms
MixedASDwithDelay_5_130,MX,Mixed ASD with developmental delay,A23,1,0.9955,5,MixedASDwithDelay's response will violate unspoken social expectations
MixedASDwithDelay_6_228,MX,Mixed ASD with developmental delay,A22,1,0.9961,6,MixedASDwithDelay will repeat literal responses in future sarcasm contexts
MixedASDwithDelay_5_131,MX,Mixed ASD with developmental delay,A24,0,0.9726,5,MixedASDwithDelay requires explicit corrective feedback to detect the mismatch
MixedASDwithDelay_4_46,MX,Mixed ASD with developmental delay,A24,1,0.9969,4,MixedASDwithDelay lacks immediate feedback to correct the misunderstanding
MixedASDwithDelay_5_109,MX,Mixed ASD with developmental delay,A24,1,0.9964,5,MixedASDwithDelay's misunderstanding remains uncorrected without updating
MixedASDwithDelay_5_110,MX,Mixed ASD with developmental delay,A18,1,0.9948,5,MixedASDwithDelay fails to add sarcasm rule to database
ModerateAutism_0_0,MO,Moderate autism,,0,0.9845,0,"An autistic cognitive architecture that prioritizes local sensory detail over global coherence, operates through concrete-visual representations, requires explicit rule structures, and regulates learning through predictable, closed-loop feedback, expressed at attenuated intensity across all domains."
ModerateAutism_1_1,MO,Moderate autism,A17,1,0.9977,1,ModerateAutism processes the sarcastic utterance literally by default
ModerateAutism_2_4,MO,Moderate autism,A17,1,0.9975,2,ModerateAutism misinterprets the sarcastic statement as truthful
ModerateAutism_3_14,MO,Moderate autism,A18,1,0.9972,3,ModerateAutism cannot infer the classmate's actual intended meaning
ModerateAutism_4_50,MO,Moderate autism,A23,1,0.9968,4,ModerateAutism fails to detect the unspoken social expectation
ModerateAutism_5_99,MO,Moderate autism,A18,1,0.9914,5,ModerateAutism cannot retrieve a matching explicit social rule
ModerateAutism_5_100,MO,Moderate autism,A23,1,0.9951,5,ModerateAutism continues responding to the literal statement
ModerateAutism_4_51,MO,Moderate autism,A24,1,0.9977,4,ModerateAutism requires explicit feedback to reinterpret the sarcasm
ModerateAutism_5_92,MO,Moderate autism,A24,1,0.9977,5,ModerateAutism retains literal meaning absent proximate corrective feedback
ModerateAutism_6_220,MO,Moderate autism,A22,1,0.9983,6,ModerateAutism cannot generalize this literal meaning to future sarcasm
ModerateAutism_6_221,MO,Moderate autism,A8,1,0.9968,6,ModerateAutism retains the literal statement as a stable fact
ModerateAutism_6_222,MO,Moderate autism,A18,1,0.9975,6,ModerateAutism cannot access sarcasm as a social norm entry
ModerateAutism_5_93,MO,Moderate autism,A18,1,0.9931,5,ModerateAutism stores sarcasm correction as explicit rule entry
ModerateAutism_6_210,MO,Moderate autism,A22,0,0.9789,6,ModerateAutism cannot generalize this rule to new speakers
ModerateAutism_6_212,MO,Moderate autism,A23,1,0.9922,6,ModerateAutism reliably applies this explicit sarcasm rule going forward
ModerateAutism_5_94,MO,Moderate autism,A22,1,0.9982,5,ModerateAutism cannot generalize this correction to new sarcastic contexts
ModerateAutism_6_214,MO,Moderate autism,A17,1,0.9966,6,ModerateAutism again processes future sarcastic remarks literally
ModerateAutism_6_215,MO,Moderate autism,A18,1,0.9894,6,ModerateAutism must store each sarcasm instance as separate rule entry
ModerateAutism_5_95,MO,Moderate autism,A23,1,0.9921,5,ModerateAutism applies the rule only when explicitly matched again
ModerateAutism_3_15,MO,Moderate autism,A23,1,0.9978,3,ModerateAutism responds based on the literal false content
ModerateAutism_4_52,MO,Moderate autism,A18,1,0.997,4,ModerateAutism cannot detect the pragmatic mismatch itself
ModerateAutism_4_53,MO,Moderate autism,A24,0,0.986,4,ModerateAutism requires explicit feedback to correct the response
ModerateAutism_5_107,MO,Moderate autism,A21,1,0.9967,5,ModerateAutism blocks learning if feedback implies moral fault
ModerateAutism_4_54,MO,Moderate autism,A22,0,0.9653,4,ModerateAutism will repeat the error in similar contexts
ModerateAutism_5_159,MO,Moderate autism,A22,1,0.9961,5,ModerateAutism cannot generalize the correction without explicit instruction
ModerateAutism_3_16,MO,Moderate autism,A17,1,0.9939,3,ModerateAutism does not flag the statement as ironic
ModerateAutism_4_55,MO,Moderate autism,A17,1,0.9982,4,ModerateAutism responds based on the statement's literal meaning
ModerateAutism_5_118,MO,Moderate autism,A18,1,0.9956,5,ModerateAutism does not recognize the response as socially mismatched
ModerateAutism_5_120,MO,Moderate autism,A22,1,0.9975,5,ModerateAutism will not generalize this response to future sarcasm
ModerateAutism_4_56,MO,Moderate autism,A18,1,0.9975,4,ModerateAutism does not retrieve a sarcasm-detection social rule
ModerateAutism_5_121,MO,Moderate autism,A18,1,0.9933,5,ModerateAutism cannot apply a social rule to this exchange
ModerateAutism_5_123,MO,Moderate autism,A24,1,0.9921,5,ModerateAutism receives no feedback signal to update sarcasm processing
ModerateAutism_4_57,MO,Moderate autism,A23,1,0.9977,4,ModerateAutism fails to apply the group's implicit conversational norm
ModerateAutism_5_103,MO,Moderate autism,A23,1,0.9966,5,ModerateAutism accepts the sarcastic statement as the group's actual meaning
ModerateAutism_5_104,MO,Moderate autism,A22,1,0.9935,5,ModerateAutism does not generalize prior norms to this conversation
ModerateAutism_2_5,MO,Moderate autism,A18,1,0.9916,2,ModerateAutism must consciously retrieve a matching pragmatic rule
ModerateAutism_3_20,MO,Moderate autism,A22,1,0.9968,3,ModerateAutism cannot generalize a prior sarcasm rule here
ModerateAutism_4_61,MO,Moderate autism,A22,1,0.9967,4,ModerateAutism requires explicit new instruction to reinterpret sarcasm
ModerateAutism_5_114,MO,Moderate autism,A24,1,0.9963,5,ModerateAutism requires observable specific feedback to learn sarcasm meaning
ModerateAutism_6_217,MO,Moderate autism,A21,1,0.9939,6,ModerateAutism requires feedback framed without moral judgment to learn
ModerateAutism_6_218,MO,Moderate autism,A17,1,0.9982,6,ModerateAutism continues interpreting the utterance literally until feedback arrives
ModerateAutism_5_115,MO,Moderate autism,A23,1,0.9973,5,ModerateAutism awaits an explicit stated rule about sarcasm
ModerateAutism_5_116,MO,Moderate autism,A17,1,0.9971,5,ModerateAutism retains the literal interpretation absent new instruction
ModerateAutism_5_117,MO,Moderate autism,A18,1,0.9973,5,ModerateAutism cannot update its pragmatic rule database autonomously
ModerateAutism_4_64,MO,Moderate autism,A18,1,0.9973,4,ModerateAutism finds no matching entry in its pragmatic database
ModerateAutism_5_203,MO,Moderate autism,A23,1,0.9963,5,ModerateAutism treats the unspoken irony as undetected
ModerateAutism_3_22,MO,Moderate autism,A23,1,0.9955,3,ModerateAutism cannot reliably detect this implicit convention
ModerateAutism_4_69,MO,Moderate autism,A23,1,0.9981,4,ModerateAutism cannot apply this unspoken social convention
ModerateAutism_5_179,MO,Moderate autism,A18,1,0.9966,5,ModerateAutism lacks a stored rule for this exchange
ModerateAutism_5_180,MO,Moderate autism,A20,0,0.9916,5,ModerateAutism generates a prediction error from the mismatched response
ModerateAutism_4_70,MO,Moderate autism,A22,1,0.9966,4,ModerateAutism requires explicit instruction to reinterpret this utterance
ModerateAutism_5_126,MO,Moderate autism,A23,1,0.9861,5,ModerateAutism applies the rule once explicitly stated
ModerateAutism_5_127,MO,Moderate autism,A24,1,0.9976,5,ModerateAutism needs immediate specific feedback to update
ModerateAutism_1_2,MO,Moderate autism,A18,1,0.9977,1,ModerateAutism must retrieve an explicit rule for sarcasm
ModerateAutism_2_11,MO,Moderate autism,A18,1,0.9925,2,ModerateAutism searches stored social rules for a matching entry
ModerateAutism_3_36,MO,Moderate autism,A18,1,0.9974,3,ModerateAutism finds no explicit entry for sarcasm
ModerateAutism_4_88,MO,Moderate autism,A18,1,0.9948,4,ModerateAutism cannot apply automatic contextual inference to the utterance
ModerateAutism_5_172,MO,Moderate autism,A17,1,0.9978,5,ModerateAutism interprets the utterance as literally true
ModerateAutism_3_37,MO,Moderate autism,A17,1,0.9977,3,ModerateAutism defaults to literal interpretation of the utterance
ModerateAutism_3_38,MO,Moderate autism,A23,1,0.9965,3,ModerateAutism cannot reliably infer the unspoken meaning
ModerateAutism_4_85,MO,Moderate autism,A18,1,0.9715,4,ModerateAutism cannot apply an unmatched pragmatic rule
ModerateAutism_5_209,MO,Moderate autism,A24,1,0.986,5,ModerateAutism requires explicit feedback to learn this exchange
ModerateAutism_4_86,MO,Moderate autism,A24,1,0.9925,4,ModerateAutism requires explicit feedback to learn the meaning
ModerateAutism_5_187,MO,Moderate autism,A24,1,0.9834,5,ModerateAutism needs observable specific feedback tied to the utterance
ModerateAutism_2_12,MO,Moderate autism,A22,1,0.9897,2,ModerateAutism cannot apply the rule if context differs from prior learning
ModerateAutism_3_27,MO,Moderate autism,A22,1,0.9972,3,ModerateAutism requires explicit instruction to re-anchor the rule
ModerateAutism_4_67,MO,Moderate autism,A24,1,0.9972,4,ModerateAutism needs specific feedback to update sarcasm rule
ModerateAutism_5_162,MO,Moderate autism,A24,1,0.9907,5,ModerateAutism cannot update the rule without observable feedback
ModerateAutism_5_164,MO,Moderate autism,A18,1,0.9953,5,ModerateAutism's stored pragmatic rule for sarcasm stays unchanged
ModerateAutism_2_13,MO,Moderate autism,A23,1,0.9964,2,ModerateAutism fails to interpret sarcasm without an explicit stored rule
ModerateAutism_3_24,MO,Moderate autism,A18,1,0.9956,3,ModerateAutism cannot infer the speaker's intended social meaning
ModerateAutism_4_44,MO,Moderate autism,A18,1,0.9953,4,ModerateAutism attempts conscious retrieval of a stored social rule
ModerateAutism_4_45,MO,Moderate autism,A23,1,0.9983,4,ModerateAutism cannot apply the unspoken sarcastic convention
ModerateAutism_5_110,MO,Moderate autism,A23,1,0.9976,5,ModerateAutism does not detect the implicit sarcastic expectation
ModerateAutism_1_3,MO,Moderate autism,A23,1,0.9979,1,ModerateAutism fails to detect the unspoken ironic intent
ModerateAutism_2_7,MO,Moderate autism,A17,1,0.9979,2,ModerateAutism interprets the sarcastic statement as literally true
ModerateAutism_3_29,MO,Moderate autism,A17,1,0.9975,3,ModerateAutism stores the literal statement as factual content
ModerateAutism_4_58,MO,Moderate autism,A8,1,0.9976,4,ModerateAutism retains the literal claim as semantic fact
ModerateAutism_5_143,MO,Moderate autism,A8,1,0.9961,5,ModerateAutism loses the episodic context of the sarcasm
ModerateAutism_5_144,MO,Moderate autism,A22,1,0.9875,5,ModerateAutism applies the stored fact in unrelated contexts
ModerateAutism_5_145,MO,Moderate autism,A17,1,0.996,5,ModerateAutism treats the literal meaning as reliable knowledge
ModerateAutism_4_59,MO,Moderate autism,A24,1,0.988,4,ModerateAutism cannot correct belief without explicit corrective feedback
ModerateAutism_5_130,MO,Moderate autism,A22,1,0.998,5,ModerateAutism will not generalize the correction to new contexts
ModerateAutism_5_131,MO,Moderate autism,A19,1,0.9934,5,ModerateAutism continues acting on the uncorrected belief
ModerateAutism_4_60,MO,Moderate autism,A22,1,0.9933,4,ModerateAutism will not revise belief across different contexts
ModerateAutism_5_168,MO,Moderate autism,A22,1,0.992,5,ModerateAutism applies the literal belief in new unrelated contexts
ModerateAutism_5_169,MO,Moderate autism,A22,1,0.9818,5,ModerateAutism requires explicit instruction to revise the stored belief
ModerateAutism_5_171,MO,Moderate autism,A8,1,0.9968,5,ModerateAutism retains the literal fact independent of social context
ModerateAutism_3_30,MO,Moderate autism,A8,1,0.9943,3,ModerateAutism retains the false fact in semantic memory
ModerateAutism_4_46,MO,Moderate autism,A8,1,0.9948,4,ModerateAutism recalls the false fact as accurate later
ModerateAutism_5_146,MO,Moderate autism,A24,1,0.9962,5,ModerateAutism will not revise the false fact without explicit feedback
ModerateAutism_5_147,MO,Moderate autism,A22,0,0.9947,5,ModerateAutism applies the false fact to unrelated new contexts
ModerateAutism_5_148,MO,Moderate autism,A18,1,0.9938,5,ModerateAutism retrieves the false fact during future social matching
ModerateAutism_4_47,MO,Moderate autism,A22,1,0.9954,4,ModerateAutism cannot revise the fact without explicit new instruction
ModerateAutism_5_139,MO,Moderate autism,A22,1,0.9945,5,ModerateAutism continues applying the false fact across contexts
ModerateAutism_5_142,MO,Moderate autism,A18,1,0.9938,5,ModerateAutism does not spontaneously question the retained false fact
ModerateAutism_4_48,MO,Moderate autism,A24,1,0.9943,4,ModerateAutism requires specific corrective feedback to update the fact
ModerateAutism_5_132,MO,Moderate autism,A24,1,0.9955,5,ModerateAutism retains false fact absent observable causal feedback
ModerateAutism_5_133,MO,Moderate autism,A22,1,0.9956,5,ModerateAutism fails to generalize correction to other sarcastic remarks
ModerateAutism_5_134,MO,Moderate autism,A21,1,0.996,5,ModerateAutism blocks correction if framed as personal failure
ModerateAutism_5_135,MO,Moderate autism,A18,1,0.994,5,ModerateAutism requires explicit database entry for this sarcasm instance
ModerateAutism_3_31,MO,Moderate autism,A18,1,0.9967,3,ModerateAutism cannot retrieve a stored sarcasm-detection rule
ModerateAutism_4_75,MO,Moderate autism,A18,1,0.9943,4,ModerateAutism cannot consciously match this exchange to a rule
ModerateAutism_5_193,MO,Moderate autism,A23,1,0.9923,5,ModerateAutism does not apply any implicit social norm here
ModerateAutism_5_194,MO,Moderate autism,A18,1,0.9907,5,ModerateAutism leaves the exchange without a matched response
ModerateAutism_4_76,MO,Moderate autism,A22,1,0.998,4,ModerateAutism will not generalize sarcasm detection to new contexts
ModerateAutism_5_136,MO,Moderate autism,A22,1,0.9969,5,ModerateAutism requires explicit instruction to re-anchor sarcasm detection
ModerateAutism_6_227,MO,Moderate autism,A24,1,0.9967,6,ModerateAutism needs immediate specific feedback on sarcasm misreads
ModerateAutism_6_229,MO,Moderate autism,A22,1,0.998,6,ModerateAutism will not apply this rule to differently framed sarcasm
ModerateAutism_5_137,MO,Moderate autism,A18,1,0.9967,5,ModerateAutism must consciously retrieve a sarcasm rule each time
ModerateAutism_4_77,MO,Moderate autism,A23,1,0.9976,4,ModerateAutism responds only to the explicit stated words
ModerateAutism_5_157,MO,Moderate autism,A18,1,0.9958,5,ModerateAutism cannot match this exchange to a stored social rule
ModerateAutism_5_158,MO,Moderate autism,A23,1,0.9946,5,ModerateAutism treats the literal statement as the operative rule
ModerateAutism_2_8,MO,Moderate autism,A18,1,0.9957,2,ModerateAutism cannot retrieve a matching pragmatic rule automatically
ModerateAutism_3_34,MO,Moderate autism,A18,1,0.9965,3,ModerateAutism cannot generate a contextually appropriate social response
ModerateAutism_4_72,MO,Moderate autism,A20,1,0.987,4,The mismatched response generates a disproportionate prediction error
ModerateAutism_5_204,MO,Moderate autism,A20,1,0.9946,5,ModerateAutism experiences disruption unrelated to the sarcasm's actual significance
ModerateAutism_5_205,MO,Moderate autism,A21,0,0.9817,5,ModerateAutism enters threat response if error framed as failure
