node_id,actor,actor_full,premise_id,converge_F,g_entailment_max,nivel,texto
MixedASDwithDelay_2_8,MX,Mixed ASD with developmental delay,A1,1,0.9973,2,MixedASDwithDelay's cognitive processing and social engagement go offline
MixedASDwithDelay_3_20,MX,Mixed ASD with developmental delay,A1,1,0.9968,3,MixedASDwithDelay cannot learn until regulation is restored
MixedASDwithDelay_3_21,MX,Mixed ASD with developmental delay,A1,1,0.9973,3,MixedASDwithDelay cannot engage socially until regulation is restored
MixedASDwithDelay_4_59,MX,Mixed ASD with developmental delay,A1,1,0.9972,4,MixedASDwithDelay's learning remains unavailable until regulation restored
MixedASDwithDelay_5_120,MX,Mixed ASD with developmental delay,A24,1,0.9966,5,MixedASDwithDelay cannot integrate feedback given during this period
MixedASDwithDelay_5_121,MX,Mixed ASD with developmental delay,A19,1,0.9936,5,MixedASDwithDelay lacks routine-based cognitive resource allocation now
MixedASDwithDelay_6_189,MX,Mixed ASD with developmental delay,A6,1,0.995,6,MixedASDwithDelay experiences the changed schedule as processing overload
MixedASDwithDelay_5_122,MX,Mixed ASD with developmental delay,A21,1,0.9945,5,MixedASDwithDelay cannot process any error as learning now
MixedASDwithDelay_6_235,MX,Mixed ASD with developmental delay,A21,1,0.996,6,MixedASDwithDelay encodes the schedule error as threat
MixedASDwithDelay_4_60,MX,Mixed ASD with developmental delay,A21,1,0.9939,4,Framing the disruption as misbehavior would block MixedASDwithDelay's learning
MixedASDwithDelay_5_103,MX,Mixed ASD with developmental delay,A21,1,0.9972,5,MixedASDwithDelay's threat response activates instead of learning
MixedASDwithDelay_6_181,MX,Mixed ASD with developmental delay,A24,1,0.9979,6,MixedASDwithDelay's behavior does not update from this event
MixedASDwithDelay_6_182,MX,Mixed ASD with developmental delay,A20,1,0.9971,6,MixedASDwithDelay's prediction error signal remains disproportionately high
MixedASDwithDelay_5_104,MX,Mixed ASD with developmental delay,A21,0,0.1409,5,MixedASDwithDelay cannot decouple the error from moral judgment
MixedASDwithDelay_6_190,MX,Mixed ASD with developmental delay,A21,0,0.9934,6,MixedASDwithDelay's threat response blocks learning from the error
MixedASDwithDelay_2_9,MX,Mixed ASD with developmental delay,A20,1,0.9978,2,MixedASDwithDelay's disruption is disproportionate to the schedule change's actual significance
MixedASDwithDelay_3_23,MX,Mixed ASD with developmental delay,A1,1,0.9978,3,MixedASDwithDelay's cognitive processing becomes unavailable
MixedASDwithDelay_4_54,MX,Mixed ASD with developmental delay,A1,1,0.9978,4,MixedASDwithDelay's social interaction and learning become unavailable
MixedASDwithDelay_5_107,MX,Mixed ASD with developmental delay,A24,1,0.9973,5,MixedASDwithDelay cannot process feedback given during this state
MixedASDwithDelay_6_195,MX,Mixed ASD with developmental delay,A24,1,0.9941,6,MixedASDwithDelay's learning does not update from this feedback
MixedASDwithDelay_6_196,MX,Mixed ASD with developmental delay,A1,1,0.996,6,MixedASDwithDelay requires regulation restoration before processing resumes
MixedASDwithDelay_5_108,MX,Mixed ASD with developmental delay,A1,1,0.9956,5,MixedASDwithDelay cannot acquire the new schedule information now
MixedASDwithDelay_6_206,MX,Mixed ASD with developmental delay,A10,0,0.9728,6,MixedASDwithDelay will need explicit visual cues later
MixedASDwithDelay_6_207,MX,Mixed ASD with developmental delay,A19,1,0.9894,6,MixedASDwithDelay lacks an established routine for schedule
MixedASDwithDelay_4_55,MX,Mixed ASD with developmental delay,A1,1,0.9977,4,MixedASDwithDelay remains offline until regulation is restored
MixedASDwithDelay_5_114,MX,Mixed ASD with developmental delay,A1,1,0.9975,5,MixedASDwithDelay cannot engage socially during this period
MixedASDwithDelay_6_227,MX,Mixed ASD with developmental delay,A1,1,0.9972,6,MixedASDwithDelay cannot acquire new information during this period
MixedASDwithDelay_5_115,MX,Mixed ASD with developmental delay,A1,1,0.9983,5,MixedASDwithDelay cannot access learning processes now
MixedASDwithDelay_6_212,MX,Mixed ASD with developmental delay,A1,1,0.998,6,MixedASDwithDelay cannot engage socially right now
MixedASDwithDelay_3_24,MX,Mixed ASD with developmental delay,A19,1,0.9978,3,MixedASDwithDelay loses the resource-saving benefit of routine
MixedASDwithDelay_4_56,MX,Mixed ASD with developmental delay,A19,0,0.9843,4,MixedASDwithDelay has no spare resources for other tasks
MixedASDwithDelay_5_149,MX,Mixed ASD with developmental delay,A18,1,0.9971,5,MixedASDwithDelay cannot consciously retrieve pragmatic rules now
MixedASDwithDelay_6_229,MX,Mixed ASD with developmental delay,A23,1,0.996,6,MixedASDwithDelay cannot infer the teacher's unspoken expectations now
MixedASDwithDelay_6_230,MX,Mixed ASD with developmental delay,A17,0,0.5845,6,MixedASDwithDelay defaults to literal interpretation of new instructions
MixedASDwithDelay_6_231,MX,Mixed ASD with developmental delay,A22,1,0.9968,6,MixedASDwithDelay needs explicit re-instruction for the new schedule
MixedASDwithDelay_4_57,MX,Mixed ASD with developmental delay,A1,1,0.9896,4,MixedASDwithDelay becomes more vulnerable to sensory overload
MixedASDwithDelay_5_110,MX,Mixed ASD with developmental delay,A2,1,0.9972,5,MixedASDwithDelay cannot effortlessly filter competing sensory stimuli
MixedASDwithDelay_6_185,MX,Mixed ASD with developmental delay,A2,1,0.997,6,MixedASDwithDelay assigns equal weight to all stimuli
MixedASDwithDelay_6_186,MX,Mixed ASD with developmental delay,A3,1,0.9975,6,MixedASDwithDelay experiences cross-modal interference from simultaneous input
MixedASDwithDelay_4_58,MX,Mixed ASD with developmental delay,A6,0,0.9914,4,MixedASDwithDelay treats the altered schedule as volatile environment
MixedASDwithDelay_5_112,MX,Mixed ASD with developmental delay,A6,1,0.986,5,MixedASDwithDelay experiences overload instead of flexible updating
MixedASDwithDelay_6_199,MX,Mixed ASD with developmental delay,A24,1,0.997,6,MixedASDwithDelay needs immediate concrete feedback to reorient
MixedASDwithDelay_3_25,MX,Mixed ASD with developmental delay,A6,0,0.9851,3,MixedASDwithDelay experiences overload from the environmental change
MixedASDwithDelay_4_63,MX,Mixed ASD with developmental delay,A1,1,0.9979,4,MixedASDwithDelay's social engagement becomes unavailable temporarily
MixedASDwithDelay_5_166,MX,Mixed ASD with developmental delay,A1,1,0.997,5,MixedASDwithDelay's learning becomes unavailable temporarily
MixedASDwithDelay_4_65,MX,Mixed ASD with developmental delay,A24,1,0.9927,4,MixedASDwithDelay cannot update from feedback while offline
MixedASDwithDelay_5_169,MX,Mixed ASD with developmental delay,A24,1,0.9975,5,Delayed feedback about the change fails to update MixedASDwithDelay
MixedASDwithDelay_5_170,MX,Mixed ASD with developmental delay,A19,1,0.9976,5,MixedASDwithDelay cannot reallocate resources without a restored routine
MixedASDwithDelay_6_275,MX,Mixed ASD with developmental delay,A1,1,0.9975,6,MixedASDwithDelay remains unable to engage learning tasks
MixedASDwithDelay_6_276,MX,Mixed ASD with developmental delay,A19,1,0.9938,6,MixedASDwithDelay keeps resources locked to prediction-error processing
MixedASDwithDelay_2_11,MX,Mixed ASD with developmental delay,A6,1,0.9981,2,MixedASDwithDelay fails to flexibly update to the new schedule
MixedASDwithDelay_3_49,MX,Mixed ASD with developmental delay,A23,0,0.9785,3,MixedASDwithDelay lacks an explicit rule for the change
MixedASDwithDelay_1_4,MX,Mixed ASD with developmental delay,A22,1,0.9968,1,MixedASDwithDelay cannot apply prior schedule rule to new context
MixedASDwithDelay_2_13,MX,Mixed ASD with developmental delay,A22,1,0.9979,2,MixedASDwithDelay requires explicit instruction to re-anchor schedule
MixedASDwithDelay_3_32,MX,Mixed ASD with developmental delay,A20,1,0.998,3,MixedASDwithDelay experiences disproportionate prediction error from the change
MixedASDwithDelay_4_83,MX,Mixed ASD with developmental delay,A1,1,0.9951,4,MixedASDwithDelay may go cognitively offline
MixedASDwithDelay_5_129,MX,Mixed ASD with developmental delay,A1,1,0.9981,5,MixedASDwithDelay cannot access learning until regulated
MixedASDwithDelay_6_203,MX,Mixed ASD with developmental delay,A1,1,0.9974,6,MixedASDwithDelay remains unavailable for social interaction
MixedASDwithDelay_6_204,MX,Mixed ASD with developmental delay,A24,1,0.9953,6,MixedASDwithDelay requires observable proximate feedback to regain regulation
MixedASDwithDelay_6_205,MX,Mixed ASD with developmental delay,A19,0,0.9853,6,MixedASDwithDelay depends on restored routine to reduce load
MixedASDwithDelay_5_131,MX,Mixed ASD with developmental delay,A21,0,0.9645,5,MixedASDwithDelay activates threat response if blamed
MixedASDwithDelay_6_234,MX,Mixed ASD with developmental delay,A24,1,0.9904,6,MixedASDwithDelay fails to update from blame-based feedback
MixedASDwithDelay_3_33,MX,Mixed ASD with developmental delay,A23,1,0.9948,3,MixedASDwithDelay awaits an explicit stated rule for schedule
MixedASDwithDelay_4_73,MX,Mixed ASD with developmental delay,A20,1,0.9981,4,MixedASDwithDelay continues experiencing unresolved prediction error signals
MixedASDwithDelay_5_164,MX,Mixed ASD with developmental delay,A20,1,0.9978,5,MixedASDwithDelay's disruption exceeds the change's actual significance
MixedASDwithDelay_6_259,MX,Mixed ASD with developmental delay,A21,0,0.994,6,MixedASDwithDelay's threat response blocks schedule learning
MixedASDwithDelay_6_260,MX,Mixed ASD with developmental delay,A24,1,0.9974,6,MixedASDwithDelay requires immediate specific feedback to regulate
MixedASDwithDelay_4_74,MX,Mixed ASD with developmental delay,A23,1,0.9957,4,MixedASDwithDelay cannot infer schedule from unspoken expectations
MixedASDwithDelay_5_126,MX,Mixed ASD with developmental delay,A20,1,0.9971,5,MixedASDwithDelay generates disproportionate prediction error about schedule
MixedASDwithDelay_5_128,MX,Mixed ASD with developmental delay,A18,1,0.992,5,MixedASDwithDelay cannot intuitively match schedule to social context
MixedASDwithDelay_6_202,MX,Mixed ASD with developmental delay,A18,1,0.9956,6,MixedASDwithDelay must consciously retrieve a matching rule
MixedASDwithDelay_3_34,MX,Mixed ASD with developmental delay,A19,1,0.9975,3,MixedASDwithDelay cannot offload cognitive resources without established routine
MixedASDwithDelay_3_35,MX,Mixed ASD with developmental delay,A24,1,0.9973,3,MixedASDwithDelay cannot update behavior without proximate causal feedback
MixedASDwithDelay_4_80,MX,Mixed ASD with developmental delay,A24,0,0.9886,4,MixedASDwithDelay treats vague feedback as non-informative
MixedASDwithDelay_5_153,MX,Mixed ASD with developmental delay,A20,1,0.9963,5,MixedASDwithDelay continues generating high prediction error signals
MixedASDwithDelay_6_254,MX,Mixed ASD with developmental delay,A1,0,0.9227,6,MixedASDwithDelay's regulatory threshold is exceeded by errors
MixedASDwithDelay_6_255,MX,Mixed ASD with developmental delay,A1,1,0.9978,6,MixedASDwithDelay goes offline for learning and social tasks
MixedASDwithDelay_6_256,MX,Mixed ASD with developmental delay,A6,0,0.9824,6,MixedASDwithDelay experiences processing overload from environmental volatility
MixedASDwithDelay_5_154,MX,Mixed ASD with developmental delay,A24,1,0.9887,5,MixedASDwithDelay's behavior remains unchanged after the schedule shift
MixedASDwithDelay_6_249,MX,Mixed ASD with developmental delay,A1,0,0.9947,6,MixedASDwithDelay's persistent mismatch risks exceeding regulatory threshold
MixedASDwithDelay_6_250,MX,Mixed ASD with developmental delay,A19,0,0.9868,6,MixedASDwithDelay diverts cognitive resources to unresolved prediction error
MixedASDwithDelay_5_155,MX,Mixed ASD with developmental delay,A21,1,0.9966,5,MixedASDwithDelay risks threat response if error framed as failure
MixedASDwithDelay_4_81,MX,Mixed ASD with developmental delay,A21,1,0.9983,4,MixedASDwithDelay may frame the change as failure
MixedASDwithDelay_2_14,MX,Mixed ASD with developmental delay,A23,1,0.9962,2,MixedASDwithDelay needs an explicit stated rule for new schedule
MixedASDwithDelay_3_29,MX,Mixed ASD with developmental delay,A23,1,0.9919,3,MixedASDwithDelay cannot reliably act without an explicit rule
MixedASDwithDelay_3_31,MX,Mixed ASD with developmental delay,A24,1,0.9978,3,MixedASDwithDelay fails to update behavior absent proximate feedback
MixedASDwithDelay_4_91,MX,Mixed ASD with developmental delay,A21,1,0.9937,4,MixedASDwithDelay treats unmet schedule expectation as failure
MixedASDwithDelay_5_159,MX,Mixed ASD with developmental delay,A21,0,0.9886,5,MixedASDwithDelay activates threat response to schedule error
MixedASDwithDelay_6_273,MX,Mixed ASD with developmental delay,A21,1,0.9958,6,MixedASDwithDelay cannot process the schedule change as learning
MixedASDwithDelay_6_274,MX,Mixed ASD with developmental delay,A1,0,0.9949,6,MixedASDwithDelay's social engagement becomes unavailable during threat response
MixedASDwithDelay_5_160,MX,Mixed ASD with developmental delay,A21,1,0.9897,5,MixedASDwithDelay blocks learning from schedule mismatch
MixedASDwithDelay_6_244,MX,Mixed ASD with developmental delay,A19,1,0.9957,6,MixedASDwithDelay fails to form a new routine
MixedASDwithDelay_6_246,MX,Mixed ASD with developmental delay,A6,0,0.9921,6,MixedASDwithDelay experiences processing overload from repeated schedule volatility
MixedASDwithDelay_6_247,MX,Mixed ASD with developmental delay,A24,0,0.9639,6,MixedASDwithDelay repeats the same failure response next time
MixedASDwithDelay_4_92,MX,Mixed ASD with developmental delay,A1,0,0.976,4,MixedASDwithDelay risks exceeding regulatory threshold from unresolved error
MixedASDwithDelay_2_15,MX,Mixed ASD with developmental delay,A19,0,0.9561,2,MixedASDwithDelay loses the prediction-error-reducing benefit of routine
MixedASDwithDelay_3_27,MX,Mixed ASD with developmental delay,A19,1,0.9978,3,MixedASDwithDelay cannot allocate resources to other tasks
MixedASDwithDelay_4_68,MX,Mixed ASD with developmental delay,A7,1,0.9939,4,MixedASDwithDelay's processing speed for other tasks decreases
MixedASDwithDelay_5_133,MX,Mixed ASD with developmental delay,A7,0,0.9339,5,MixedASDwithDelay processes socially complex tasks more slowly
ModerateAutism_0_0,MO,Moderate autism,,0,0.8393,0,"An autistic cognitive architecture that prioritizes local sensory detail over global coherence, operates through concrete-visual representations, requires explicit rule structures, and regulates learning through predictable, closed-loop feedback, expressed at attenuated intensity across all domains."
ModerateAutism_1_1,MO,Moderate autism,A20,1,0.9972,1,ModerateAutism generates disproportionate prediction error signals
ModerateAutism_2_16,MO,Moderate autism,A20,1,0.9978,2,ModerateAutism experiences disruption disproportionate to the schedule change's significance
ModerateAutism_3_40,MO,Moderate autism,A1,1,0.9984,3,ModerateAutism's cognitive processing goes offline temporarily
ModerateAutism_4_65,MO,Moderate autism,A1,1,0.9973,4,ModerateAutism cannot engage socially until regulation restores
ModerateAutism_5_177,MO,Moderate autism,A1,1,0.9962,5,ModerateAutism's learning capacity remains suspended currently
ModerateAutism_5_178,MO,Moderate autism,A18,1,0.9897,5,ModerateAutism cannot retrieve pragmatic social rules now
ModerateAutism_5_179,MO,Moderate autism,A19,1,0.9965,5,ModerateAutism cannot redirect resources to other tasks
ModerateAutism_4_66,MO,Moderate autism,A1,1,0.9965,4,ModerateAutism cannot learn new information until regulated
ModerateAutism_5_152,MO,Moderate autism,A1,1,0.9944,5,ModerateAutism remains offline until sensory regulation restores
ModerateAutism_5_153,MO,Moderate autism,A24,1,0.9972,5,ModerateAutism cannot process feedback about the new schedule
ModerateAutism_5_154,MO,Moderate autism,A23,1,0.9964,5,ModerateAutism cannot apply the new schedule rule yet
ModerateAutism_4_67,MO,Moderate autism,A18,1,0.9913,4,ModerateAutism cannot retrieve stored pragmatic rules now
ModerateAutism_5_167,MO,Moderate autism,A18,1,0.9972,5,ModerateAutism cannot apply expected social behavior now
ModerateAutism_5_168,MO,Moderate autism,A23,1,0.9947,5,ModerateAutism cannot infer unspoken behavioral expectations now
ModerateAutism_5_169,MO,Moderate autism,A23,0,0.9916,5,ModerateAutism requires explicitly stated rules for this situation
ModerateAutism_4_68,MO,Moderate autism,A22,1,0.9935,4,ModerateAutism cannot re-anchor to the new schedule
ModerateAutism_5_173,MO,Moderate autism,A20,1,0.9964,5,ModerateAutism continues generating prediction error signals
ModerateAutism_2_18,MO,Moderate autism,A19,1,0.9913,2,ModerateAutism must reallocate cognitive resources to handle the change
ModerateAutism_3_31,MO,Moderate autism,A22,1,0.9968,3,ModerateAutism cannot generalize old schedule rules to new context
ModerateAutism_4_79,MO,Moderate autism,A22,1,0.9942,4,ModerateAutism requires explicit instruction to learn new schedule
ModerateAutism_5_131,MO,Moderate autism,A23,1,0.993,5,ModerateAutism cannot follow schedule without explicit stated rule
ModerateAutism_5_132,MO,Moderate autism,A24,1,0.9974,5,ModerateAutism requires specific immediate feedback to update schedule behavior
ModerateAutism_6_258,MO,Moderate autism,A24,1,0.9947,6,ModerateAutism disregards vague or delayed feedback about schedule
ModerateAutism_6_259,MO,Moderate autism,A21,1,0.9959,6,ModerateAutism blocks learning if feedback framed as failure
ModerateAutism_5_133,MO,Moderate autism,A18,1,0.9963,5,ModerateAutism must consciously retrieve new schedule rule
ModerateAutism_6_243,MO,Moderate autism,A10,1,0.9958,6,ModerateAutism's rule retrieval fails without explicit visual cues
ModerateAutism_6_244,MO,Moderate autism,A18,0,0.0701,6,ModerateAutism searches its explicit rule database for the schedule
ModerateAutism_6_245,MO,Moderate autism,A24,0,0.9843,6,ModerateAutism needs immediate specific feedback to encode new rule
ModerateAutism_4_81,MO,Moderate autism,A20,1,0.9976,4,ModerateAutism treats the change as high-magnitude disruption
ModerateAutism_5_183,MO,Moderate autism,A1,1,0.9968,5,ModerateAutism risks going offline from overload
ModerateAutism_5_185,MO,Moderate autism,A23,1,0.9962,5,ModerateAutism seeks an explicit stated rule for the change
ModerateAutism_3_33,MO,Moderate autism,A1,1,0.9958,3,ModerateAutism has reduced capacity for learning and interaction
ModerateAutism_4_82,MO,Moderate autism,A1,1,0.9967,4,ModerateAutism goes offline until regulation restores
ModerateAutism_5_199,MO,Moderate autism,A1,1,0.9978,5,ModerateAutism suspends cognitive processing until regulation restores
ModerateAutism_5_200,MO,Moderate autism,A19,1,0.9935,5,ModerateAutism cannot access routine-based resource optimization now
ModerateAutism_4_83,MO,Moderate autism,A22,1,0.9982,4,ModerateAutism cannot generalize old routine to new schedule
ModerateAutism_4_84,MO,Moderate autism,A23,1,0.9953,4,ModerateAutism requires explicit statement of new rule
ModerateAutism_5_191,MO,Moderate autism,A23,1,0.9959,5,ModerateAutism cannot apply unstated schedule expectations
ModerateAutism_5_194,MO,Moderate autism,A18,1,0.9851,5,ModerateAutism cannot infer new rule from context
ModerateAutism_4_85,MO,Moderate autism,A24,1,0.9978,4,ModerateAutism fails to update without immediate specific feedback
ModerateAutism_5_201,MO,Moderate autism,A24,1,0.996,5,ModerateAutism retains no updated expectation for the schedule
ModerateAutism_5_202,MO,Moderate autism,A21,1,0.9978,5,ModerateAutism treats the unresolved change as threat
ModerateAutism_1_2,MO,Moderate autism,A19,1,0.9978,1,ModerateAutism loses the resource-saving benefit of routine
ModerateAutism_2_10,MO,Moderate autism,A19,0,0.9837,2,ModerateAutism must allocate resources to novel demands
ModerateAutism_3_45,MO,Moderate autism,A19,1,0.9977,3,ModerateAutism has fewer resources for other tasks
ModerateAutism_4_97,MO,Moderate autism,A1,0,0.7485,4,ModerateAutism risks its regulatory system going offline
ModerateAutism_5_217,MO,Moderate autism,A1,1,0.9971,5,ModerateAutism cannot process learning during this period
ModerateAutism_3_46,MO,Moderate autism,A22,1,0.9925,3,ModerateAutism cannot apply old routine rules here
ModerateAutism_4_100,MO,Moderate autism,A22,1,0.9899,4,ModerateAutism requires explicit instruction to re-anchor rules
ModerateAutism_5_208,MO,Moderate autism,A23,1,0.9878,5,ModerateAutism cannot act until the new rule is explicitly stated
ModerateAutism_5_210,MO,Moderate autism,A24,0,0.9947,5,ModerateAutism requires observable specific feedback to update the rule
ModerateAutism_3_47,MO,Moderate autism,A1,1,0.996,3,ModerateAutism risks exceeding its regulatory threshold
ModerateAutism_4_111,MO,Moderate autism,A1,1,0.9979,4,ModerateAutism risks social interaction becoming unavailable
ModerateAutism_2_11,MO,Moderate autism,A22,1,0.9984,2,ModerateAutism cannot generalize prior schedule rules automatically
ModerateAutism_3_38,MO,Moderate autism,A22,1,0.9979,3,ModerateAutism needs explicit instruction to re-anchor to new schedule
ModerateAutism_4_92,MO,Moderate autism,A24,1,0.9971,4,ModerateAutism needs immediate specific feedback about the schedule change
ModerateAutism_5_188,MO,Moderate autism,A20,0,0.9976,5,ModerateAutism's prediction error persists until explicit feedback arrives
ModerateAutism_5_189,MO,Moderate autism,A23,1,0.9947,5,ModerateAutism will follow the new schedule once explicitly stated
ModerateAutism_5_190,MO,Moderate autism,A18,1,0.9913,5,ModerateAutism stores the new schedule as an explicit rule entry
ModerateAutism_3_39,MO,Moderate autism,A23,1,0.9943,3,ModerateAutism cannot infer new schedule expectations without explicit statement
ModerateAutism_4_88,MO,Moderate autism,A18,1,0.9868,4,ModerateAutism cannot infer new expectations through social intuition
ModerateAutism_5_182,MO,Moderate autism,A18,1,0.992,5,ModerateAutism cannot automatically match schedule change to social rules
ModerateAutism_1_3,MO,Moderate autism,A23,1,0.9976,1,ModerateAutism lacks an explicit rule for the new schedule
ModerateAutism_2_13,MO,Moderate autism,A19,1,0.9954,2,ModerateAutism loses the computational optimization of routine
ModerateAutism_3_36,MO,Moderate autism,A1,1,0.9937,3,ModerateAutism risks sensory-cognitive system going offline
ModerateAutism_4_69,MO,Moderate autism,A1,1,0.998,4,ModerateAutism cannot engage in learning currently
ModerateAutism_4_70,MO,Moderate autism,A1,1,0.998,4,ModerateAutism cannot engage in social interaction currently
ModerateAutism_5_195,MO,Moderate autism,A1,1,0.9972,5,ModerateAutism cannot engage in cognitive processing currently
ModerateAutism_5_197,MO,Moderate autism,A24,1,0.9965,5,ModerateAutism cannot receive behavior-linked feedback currently
ModerateAutism_4_71,MO,Moderate autism,A20,1,0.9977,4,ModerateAutism generates disruption disproportionate to actual change
ModerateAutism_5_166,MO,Moderate autism,A21,1,0.9978,5,ModerateAutism blocks learning if disruption framed as failure
ModerateAutism_2_15,MO,Moderate autism,A1,0,0.9673,2,ModerateAutism risks going offline from unregulated input
ModerateAutism_3_49,MO,Moderate autism,A1,1,0.9983,3,ModerateAutism becomes unavailable for learning and social interaction
ModerateAutism_4_106,MO,Moderate autism,A1,1,0.9977,4,ModerateAutism stays unavailable until regulation is restored
ModerateAutism_5_231,MO,Moderate autism,A1,1,0.996,5,ModerateAutism cannot process teacher instructions right now
ModerateAutism_5_233,MO,Moderate autism,A18,1,0.9939,5,ModerateAutism cannot retrieve pragmatic rules while offline
ModerateAutism_5_234,MO,Moderate autism,A19,1,0.9976,5,ModerateAutism cannot reallocate resources without restored routine
ModerateAutism_4_107,MO,Moderate autism,A24,1,0.9975,4,ModerateAutism cannot integrate feedback given during this state
ModerateAutism_5_212,MO,Moderate autism,A24,1,0.9955,5,ModerateAutism's rule for the schedule remains unupdated
ModerateAutism_5_213,MO,Moderate autism,A20,1,0.9982,5,ModerateAutism's prediction error signal remains unresolved
ModerateAutism_5_215,MO,Moderate autism,A21,1,0.9975,5,ModerateAutism cannot process this error as learning information
ModerateAutism_4_109,MO,Moderate autism,A21,1,0.9905,4,Framing this state as misbehavior would block ModerateAutism's learning
ModerateAutism_5_205,MO,Moderate autism,A21,1,0.9972,5,ModerateAutism's threat response activates instead of learning
ModerateAutism_5_207,MO,Moderate autism,A22,1,0.9951,5,ModerateAutism cannot generalize the new schedule rule
ModerateAutism_1_4,MO,Moderate autism,A22,1,0.9962,1,ModerateAutism cannot generalize prior routine to new context
ModerateAutism_2_7,MO,Moderate autism,A19,1,0.9977,2,ModerateAutism loses freed cognitive resources from routine
ModerateAutism_3_24,MO,Moderate autism,A1,1,0.9939,3,ModerateAutism has diminished cognitive capacity for processing input
ModerateAutism_4_55,MO,Moderate autism,A2,1,0.9972,4,ModerateAutism cannot effortfully filter irrelevant sensory input
ModerateAutism_5_116,MO,Moderate autism,A2,1,0.997,5,ModerateAutism treats all sensory input as equally weighted
ModerateAutism_6_221,MO,Moderate autism,A5,0,0.8063,6,ModerateAutism processes sensory details before integrating them globally
ModerateAutism_5_117,MO,Moderate autism,A1,1,0.9955,5,ModerateAutism risks exceeding its sensory regulatory threshold
ModerateAutism_6_227,MO,Moderate autism,A1,1,0.9968,6,ModerateAutism cannot learn until regulation restored
ModerateAutism_5_118,MO,Moderate autism,A3,1,0.9975,5,ModerateAutism experiences interference from simultaneous cross-modal inputs
ModerateAutism_6_236,MO,Moderate autism,A5,0,0.4259,6,ModerateAutism defaults to local detail processing
ModerateAutism_6_237,MO,Moderate autism,A3,1,0.9787,6,ModerateAutism fails to form coherent cross-modal percept
ModerateAutism_4_56,MO,Moderate autism,A1,1,0.9955,4,ModerateAutism approaches sensory regulatory threshold overload
ModerateAutism_5_114,MO,Moderate autism,A1,1,0.9978,5,ModerateAutism's social engagement becomes unavailable
ModerateAutism_3_25,MO,Moderate autism,A19,1,0.9979,3,ModerateAutism cannot allocate resources to the new task
ModerateAutism_4_76,MO,Moderate autism,A20,1,0.9971,4,ModerateAutism generates disproportionate prediction error about schedule
ModerateAutism_5_162,MO,Moderate autism,A1,1,0.9956,5,ModerateAutism cannot engage socially during this disruption
ModerateAutism_4_78,MO,Moderate autism,A5,1,0.997,4,ModerateAutism cannot integrate new schedule as coherent whole
ModerateAutism_5_146,MO,Moderate autism,A23,0,0.9664,5,ModerateAutism seeks an explicit stated rule instead
ModerateAutism_2_8,MO,Moderate autism,A23,1,0.9972,2,ModerateAutism requires explicit statement of new schedule
ModerateAutism_3_26,MO,Moderate autism,A4,1,0.9979,3,ModerateAutism needs the new schedule anchored visually
ModerateAutism_4_72,MO,Moderate autism,A9,1,0.9976,4,ModerateAutism retains visually anchored schedule with high fidelity
ModerateAutism_5_155,MO,Moderate autism,A10,0,0.9883,5,ModerateAutism reliably retrieves new schedule when needed
ModerateAutism_5_156,MO,Moderate autism,A19,1,0.9953,5,ModerateAutism can treat new schedule as routine optimization
ModerateAutism_4_73,MO,Moderate autism,A10,1,0.9954,4,ModerateAutism cannot reliably retrieve schedule without visual cues
ModerateAutism_5_120,MO,Moderate autism,A24,1,0.9979,5,ModerateAutism cannot update its schedule expectation without explicit feedback
ModerateAutism_5_121,MO,Moderate autism,A1,1,0.9903,5,ModerateAutism risks going offline from schedule uncertainty
ModerateAutism_4_74,MO,Moderate autism,A4,1,0.9978,4,ModerateAutism requires concrete visual representation of new schedule
ModerateAutism_5_124,MO,Moderate autism,A20,0,0.997,5,ModerateAutism keeps generating prediction errors until schedule visualized
ModerateAutism_6_249,MO,Moderate autism,A1,1,0.9967,6,ModerateAutism remains cognitively offline until regulated
ModerateAutism_6_251,MO,Moderate autism,A20,1,0.9978,6,ModerateAutism's disruption exceeds the change's actual significance
ModerateAutism_6_252,MO,Moderate autism,A24,0,0.9843,6,ModerateAutism requires observable specific feedback to resolve error
ModerateAutism_4_75,MO,Moderate autism,A20,0,0.9937,4,ModerateAutism sustains disproportionate error until schedule is visualized
ModerateAutism_5_134,MO,Moderate autism,A1,1,0.9927,5,ModerateAutism's learning remains offline until schedule is visualized
ModerateAutism_6_253,MO,Moderate autism,A1,0,0.9831,6,ModerateAutism cannot engage socially until visualized
ModerateAutism_6_254,MO,Moderate autism,A20,0,0.9957,6,ModerateAutism sustains high prediction error without visual anchor
ModerateAutism_6_255,MO,Moderate autism,A24,1,0.9968,6,ModerateAutism requires observable specific feedback to reorient
ModerateAutism_6_256,MO,Moderate autism,A21,1,0.9928,6,ModerateAutism's learning stays blocked if framed as failure
ModerateAutism_5_135,MO,Moderate autism,A24,1,0.9935,5,ModerateAutism requires observable specific feedback to resolve disruption
ModerateAutism_6_246,MO,Moderate autism,A24,1,0.9902,6,ModerateAutism cannot resolve disruption from vague feedback
ModerateAutism_6_247,MO,Moderate autism,A24,0,0.9886,6,ModerateAutism requires feedback causally linked to schedule change
ModerateAutism_6_248,MO,Moderate autism,A21,1,0.9962,6,ModerateAutism blocks learning if feedback implies moral failure
ModerateAutism_5_136,MO,Moderate autism,A21,1,0.998,5,ModerateAutism's learning blocks if error framed as failure
