node_id,actor,actor_full,premise_id,converge_F,g_entailment_max,nivel,texto
MixedASDwithDelay_6_121,MX,Mixed ASD with developmental delay,A19,1,0.989,6,MixedASDwithDelay must reallocate cognitive resources to the disruption
MixedASDwithDelay_7_157,MX,Mixed ASD with developmental delay,A2,1,0.9965,7,MixedASDwithDelay treats buzzing and brightness as equally salient
MixedASDwithDelay_8_200,MX,Mixed ASD with developmental delay,A2,0,0.9813,8,MixedASDwithDelay requires effortful filtering to prioritize either stimulus
MixedASDwithDelay_1_2,MX,Mixed ASD with developmental delay,A2,1,0.998,1,MixedASDwithDelay cannot automatically filter out buzzing sound
MixedASDwithDelay_2_12,MX,Mixed ASD with developmental delay,A1,1,0.9962,2,MixedASDwithDelay risks going offline from sensory overload
MixedASDwithDelay_3_27,MX,Mixed ASD with developmental delay,A1,1,0.9965,3,MixedASDwithDelay cannot access learning until regulated
MixedASDwithDelay_4_51,MX,Mixed ASD with developmental delay,A19,1,0.9966,4,MixedASDwithDelay cannot allocate resources to ongoing tasks
MixedASDwithDelay_5_90,MX,Mixed ASD with developmental delay,A1,1,0.9958,5,MixedASDwithDelay disengages from the current classroom task
MixedASDwithDelay_6_124,MX,Mixed ASD with developmental delay,A19,1,0.9974,6,MixedASDwithDelay loses the resource-saving structure of routine task engagement
MixedASDwithDelay_7_160,MX,Mixed ASD with developmental delay,A19,1,0.9918,7,MixedASDwithDelay must allocate resources to rebuilding routine
MixedASDwithDelay_8_204,MX,Mixed ASD with developmental delay,A19,1,0.9869,8,MixedASDwithDelay has fewer resources for other tasks
MixedASDwithDelay_9_264,MX,Mixed ASD with developmental delay,A1,1,0.991,9,MixedASDwithDelay has reduced capacity to maintain sensory regulation
MixedASDwithDelay_8_205,MX,Mixed ASD with developmental delay,A22,0,0.996,8,MixedASDwithDelay needs explicit instruction to re-anchor routine
MixedASDwithDelay_9_265,MX,Mixed ASD with developmental delay,A22,0,0.9914,9,MixedASDwithDelay cannot generalize old routine without explicit instruction
MixedASDwithDelay_9_266,MX,Mixed ASD with developmental delay,A23,1,0.9909,9,MixedASDwithDelay follows the new routine only if explicitly stated
MixedASDwithDelay_9_267,MX,Mixed ASD with developmental delay,A24,1,0.9959,9,"MixedASDwithDelay requires observable, specific feedback to relearn routine"
MixedASDwithDelay_10_325,MX,Mixed ASD with developmental delay,A24,1,0.9947,10,MixedASDwithDelay fails to relearn routine without proximate feedback
MixedASDwithDelay_10_326,MX,Mixed ASD with developmental delay,A21,1,0.997,10,MixedASDwithDelay blocks learning if feedback implies failure
MixedASDwithDelay_3_28,MX,Mixed ASD with developmental delay,A1,1,0.9979,3,MixedASDwithDelay cannot engage socially while overloaded
MixedASDwithDelay_2_13,MX,Mixed ASD with developmental delay,A2,1,0.9973,2,MixedASDwithDelay treats buzzing sound as equally salient input
MixedASDwithDelay_3_33,MX,Mixed ASD with developmental delay,A1,1,0.994,3,MixedASDwithDelay approaches sensory regulatory threshold from buzzing input
MixedASDwithDelay_4_41,MX,Mixed ASD with developmental delay,A1,1,0.9979,4,MixedASDwithDelay risks social engagement becoming unavailable
MixedASDwithDelay_4_42,MX,Mixed ASD with developmental delay,A7,1,0.998,4,MixedASDwithDelay processes classroom information at reduced speed
MixedASDwithDelay_5_73,MX,Mixed ASD with developmental delay,A6,1,0.9936,5,MixedASDwithDelay experiences overload from ongoing classroom pace
MixedASDwithDelay_2_14,MX,Mixed ASD with developmental delay,A1,1,0.9971,2,MixedASDwithDelay's learning becomes unavailable during this exposure
MixedASDwithDelay_3_32,MX,Mixed ASD with developmental delay,A24,1,0.9972,3,MixedASDwithDelay cannot integrate feedback given during this exposure
MixedASDwithDelay_4_58,MX,Mixed ASD with developmental delay,A24,1,0.9978,4,MixedASDwithDelay's behavior remains unmodified by this feedback
MixedASDwithDelay_5_92,MX,Mixed ASD with developmental delay,A24,0,0.9954,5,MixedASDwithDelay will repeat the same unmodified response
MixedASDwithDelay_6_126,MX,Mixed ASD with developmental delay,A22,1,0.9907,6,MixedASDwithDelay's unmodified response fails to generalize to other contexts
MixedASDwithDelay_7_164,MX,Mixed ASD with developmental delay,A22,0,0.9916,7,MixedASDwithDelay requires explicit instruction to re-anchor each new context
MixedASDwithDelay_8_213,MX,Mixed ASD with developmental delay,A22,0,0.9959,8,MixedASDwithDelay cannot adapt to the buzzing lights without new instruction
MixedASDwithDelay_9_279,MX,Mixed ASD with developmental delay,A19,1,0.9969,9,MixedASDwithDelay cannot free cognitive resources for other tasks
MixedASDwithDelay_10_334,MX,Mixed ASD with developmental delay,A7,1,0.9964,10,MixedASDwithDelay processes socially complex information more slowly
MixedASDwithDelay_10_336,MX,Mixed ASD with developmental delay,A6,1,0.9934,10,MixedASDwithDelay experiences overload from the ongoing change
MixedASDwithDelay_9_281,MX,Mixed ASD with developmental delay,A23,0,0.9935,9,MixedASDwithDelay awaits an explicit stated rule for lights
MixedASDwithDelay_8_215,MX,Mixed ASD with developmental delay,A18,1,0.9938,8,MixedASDwithDelay does not infer the new expectation on its own
MixedASDwithDelay_9_282,MX,Mixed ASD with developmental delay,A23,1,0.9966,9,MixedASDwithDelay fails to detect the implicit expectation
MixedASDwithDelay_7_165,MX,Mixed ASD with developmental delay,A20,1,0.989,7,MixedASDwithDelay experiences new contexts as unanticipated prediction errors
MixedASDwithDelay_8_216,MX,Mixed ASD with developmental delay,A20,1,0.9796,8,MixedASDwithDelay generates disproportionate disruption signals from new contexts
MixedASDwithDelay_8_217,MX,Mixed ASD with developmental delay,A6,1,0.9923,8,MixedASDwithDelay experiences processing overload from the new context
MixedASDwithDelay_5_93,MX,Mixed ASD with developmental delay,A19,1,0.89,5,MixedASDwithDelay forms no routine to offset the disruption
MixedASDwithDelay_6_129,MX,Mixed ASD with developmental delay,A19,1,0.9962,6,MixedASDwithDelay's cognitive resources remain unavailable for other tasks
MixedASDwithDelay_7_161,MX,Mixed ASD with developmental delay,A1,1,0.9968,7,MixedASDwithDelay's social engagement remains unavailable during exposure
MixedASDwithDelay_8_219,MX,Mixed ASD with developmental delay,A18,1,0.9962,8,MixedASDwithDelay cannot retrieve pragmatic social rules during exposure
MixedASDwithDelay_9_285,MX,Mixed ASD with developmental delay,A23,0,0.9943,9,MixedASDwithDelay cannot detect unspoken social expectations during exposure
MixedASDwithDelay_9_286,MX,Mixed ASD with developmental delay,A18,1,0.9931,9,MixedASDwithDelay's social responses remain unmatched to context
MixedASDwithDelay_9_287,MX,Mixed ASD with developmental delay,A17,0,0.9903,9,MixedASDwithDelay defaults to literal interpretation of speech now
MixedASDwithDelay_7_163,MX,Mixed ASD with developmental delay,A20,1,0.9976,7,MixedASDwithDelay's disruption exceeds the change's objective significance
MixedASDwithDelay_8_208,MX,Mixed ASD with developmental delay,A5,0,0.9961,8,MixedASDwithDelay fixates on buzzing detail over classroom whole
MixedASDwithDelay_9_257,MX,Mixed ASD with developmental delay,A5,1,0.9959,9,MixedASDwithDelay fails to integrate classroom as coherent whole
MixedASDwithDelay_10_337,MX,Mixed ASD with developmental delay,A5,1,0.9975,10,MixedASDwithDelay cannot infer classroom's overall purpose from parts
MixedASDwithDelay_10_338,MX,Mixed ASD with developmental delay,A9,0,0.5391,10,MixedASDwithDelay retains fragmented visual details with high fidelity
MixedASDwithDelay_10_339,MX,Mixed ASD with developmental delay,A4,0,0.9865,10,MixedASDwithDelay requires explicit anchoring to reconceive classroom whole
MixedASDwithDelay_10_340,MX,Mixed ASD with developmental delay,A18,1,0.9955,10,MixedASDwithDelay cannot apply implicit classroom norms automatically
MixedASDwithDelay_9_258,MX,Mixed ASD with developmental delay,A2,1,0.9968,9,MixedASDwithDelay expends effort suppressing buzzing stimulus
MixedASDwithDelay_10_322,MX,Mixed ASD with developmental delay,A2,1,0.9952,10,MixedASDwithDelay has no cognitive effort left for filtering other stimuli
MixedASDwithDelay_9_259,MX,Mixed ASD with developmental delay,A6,1,0.994,9,MixedASDwithDelay experiences overload from persistent buzzing detail
MixedASDwithDelay_10_333,MX,Mixed ASD with developmental delay,A7,0,0.9819,10,MixedASDwithDelay's processing speed drops further under overload
MixedASDwithDelay_8_209,MX,Mixed ASD with developmental delay,A6,0,0.9921,8,"MixedASDwledDelay treats classroom as unstable, overload-prone environment"
MixedASDwithDelay_9_260,MX,Mixed ASD with developmental delay,A6,1,0.994,9,MixedASDwithDelay's deep learning in classroom is impaired
MixedASDwithDelay_10_329,MX,Mixed ASD with developmental delay,A22,1,0.9931,10,MixedASDwithDelay's classroom learning fails to generalize elsewhere
MixedASDwithDelay_10_330,MX,Mixed ASD with developmental delay,A10,1,0.9889,10,MixedASDwithDelay's classroom episodic retrieval becomes unreliable without cues
MixedASDwithDelay_9_261,MX,Mixed ASD with developmental delay,A20,0,0.8683,9,MixedASDwithDelay anticipates disproportionate disruption from future classroom changes
MixedASDwithDelay_9_262,MX,Mixed ASD with developmental delay,A19,1,0.998,9,MixedASDwithDelay allocates fewer resources to classroom tasks
MixedASDwithDelay_6_130,MX,Mixed ASD with developmental delay,A6,0,0.9891,6,MixedASDwithDelay's processing overload persists under continued light change
MixedASDwithDelay_7_169,MX,Mixed ASD with developmental delay,A20,1,0.9974,7,MixedASDwithDelay's disruption stays disproportionate to actual change
MixedASDwithDelay_8_224,MX,Mixed ASD with developmental delay,A6,1,0.9767,8,MixedASDwithDelay treats classroom environment as volatile ongoing
MixedASDwithDelay_5_94,MX,Mixed ASD with developmental delay,A20,0,0.9948,5,MixedASDwithDelay continues generating prediction error to buzzing lights
MixedASDwithDelay_6_135,MX,Mixed ASD with developmental delay,A20,1,0.9977,6,MixedASDwithDelay's disruption stays disproportionate to the lights' change
MixedASDwithDelay_7_172,MX,Mixed ASD with developmental delay,A1,1,0.997,7,MixedASDwithDelay's cognitive processing remains offline under fluorescent buzzing
MixedASDwithDelay_7_174,MX,Mixed ASD with developmental delay,A19,1,0.9982,7,MixedASDwithDelay cannot allocate resources to classroom tasks
MixedASDwithDelay_8_228,MX,Mixed ASD with developmental delay,A1,1,0.997,8,MixedASDwithDelay's learning stays unavailable during classroom tasks
MixedASDwithDelay_9_300,MX,Mixed ASD with developmental delay,A1,1,0.996,9,MixedASDwithDelay's social engagement remains unavailable during classroom tasks
MixedASDwithDelay_9_301,MX,Mixed ASD with developmental delay,A24,1,0.9977,9,MixedASDwithDelay fails to encode classroom feedback as learning
MixedASDwithDelay_9_302,MX,Mixed ASD with developmental delay,A19,1,0.995,9,MixedASDwithDelay cannot form new routines from classroom tasks
MixedASDwithDelay_8_229,MX,Mixed ASD with developmental delay,A19,1,0.9959,8,MixedASDwithDelay's established routines lose their resource-saving benefit
MixedASDwithDelay_9_303,MX,Mixed ASD with developmental delay,A19,0,0.9932,9,MixedASDwellDelay requires more cognitive resources for routine tasks
MixedASDwithDelay_9_305,MX,Mixed ASD with developmental delay,A7,1,0.9964,9,MixedASDwithDelay's processing speed drops for classroom tasks
MixedASDwithDelay_8_230,MX,Mixed ASD with developmental delay,A7,0,0.9954,8,MixedASDwithDelay cannot process complex instructions at normal speed
MixedASDwithDelay_9_297,MX,Mixed ASD with developmental delay,A24,1,0.9975,9,MixedASDwithDelay misses temporally proximate feedback during instruction delay
MixedASDwithDelay_9_298,MX,Mixed ASD with developmental delay,A18,1,0.9906,9,MixedASDwithDelay delays conscious retrieval of matching social rules
MixedASDwithDelay_9_299,MX,Mixed ASD with developmental delay,A7,0,0.9956,9,MixedASDwithDelay falls behind classroom's socially complex task pace
MixedASDwithDelay_8_231,MX,Mixed ASD with developmental delay,A6,0,0.9921,8,"MixedASDwithDelay experiences the classroom as overload, not adaptation"
MixedASDwithDelay_9_289,MX,Mixed ASD with developmental delay,A1,1,0.9951,9,MixedASDwithDelay's cognitive processing stays offline in classroom
MixedASDwithDelay_1_3,MX,Mixed ASD with developmental delay,A20,1,0.9964,1,MixedASDwithDelay generates disproportionate prediction error signals
MixedASDwithDelay_2_18,MX,Mixed ASD with developmental delay,A20,1,0.9952,2,MixedASDwithDelay reacts disproportionately to the lighting change
MixedASDwithDelay_3_37,MX,Mixed ASD with developmental delay,A2,0,0.9938,3,MixedASDwithDelay weighs buzzing sound equal to brightness
MixedASDwithDelay_4_63,MX,Mixed ASD with developmental delay,A1,1,0.9938,4,MixedASDwithDelay approaches sensory regulatory threshold
MixedASDwithDelay_5_78,MX,Mixed ASD with developmental delay,A1,1,0.9978,5,MixedASDwithDelay's cognitive processing capacity begins shutting down
MixedASDwithDelay_6_98,MX,Mixed ASD with developmental delay,A1,1,0.9979,6,MixedASDwithDelay's social interaction becomes unavailable
MixedASDwithDelay_5_80,MX,Mixed ASD with developmental delay,A1,1,0.998,5,MixedASDwithDelay's learning capacity becomes unavailable
MixedASDwithDelay_3_39,MX,Mixed ASD with developmental delay,A6,1,0.9983,3,MixedASDwithDelay's processing becomes overloaded by the change
MixedASDwithDelay_4_65,MX,Mixed ASD with developmental delay,A1,1,0.9974,4,MixedASDwithDelay's learning is unavailable until regulation restored
MixedASDwithDelay_5_97,MX,Mixed ASD with developmental delay,A24,1,0.9984,5,MixedASDwithDelay cannot register feedback given during this period
MixedASDwithDelay_6_132,MX,Mixed ASD with developmental delay,A24,1,0.9972,6,MixedASDwithDelay fails to link feedback to the triggering action
MixedASDwithDelay_6_134,MX,Mixed ASD with developmental delay,A1,1,0.9979,6,MixedASDwithDelay requires renewed feedback after regulation restored
MixedASDwithDelay_1_4,MX,Mixed ASD with developmental delay,A3,1,0.9964,1,MixedASDwithDelay experiences interference from combined light-sound input
MixedASDwithDelay_2_9,MX,Mixed ASD with developmental delay,A1,1,0.9982,2,MixedASDwithDelay's cognitive processing becomes unavailable
ModerateAutism_0_0,MO,Moderate autism,,0,0.1766,0,"An autistic cognitive architecture that prioritizes local sensory detail over global coherence, operates through concrete-visual representations, requires explicit rule structures, and regulates learning through predictable, closed-loop feedback, expressed at attenuated intensity across all domains."
ModerateAutism_1_1,MO,Moderate autism,A1,1,0.9962,1,ModerateAutism risks going offline from sensory overload
ModerateAutism_2_5,MO,Moderate autism,A1,1,0.9982,2,ModerateAutism cannot engage in learning tasks
ModerateAutism_3_21,MO,Moderate autism,A1,1,0.9972,3,ModerateAutism remains offline until sensory regulation is restored
ModerateAutism_4_54,MO,Moderate autism,A1,1,0.998,4,ModerateAutism cannot access social interaction currently
ModerateAutism_5_98,MO,Moderate autism,A1,1,0.9955,5,ModerateAutism remains unable to process cognitive tasks
ModerateAutism_5_100,MO,Moderate autism,A24,1,0.9955,5,ModerateAutism cannot receive actionable behavioral feedback now
ModerateAutism_6_160,MO,Moderate autism,A24,1,0.9967,6,ModerateAutism's current behavior remains unmodified by feedback
ModerateAutism_7_242,MO,Moderate autism,A20,1,0.9959,7,ModerateAutism continues generating disproportionate prediction error from lights
ModerateAutism_7_244,MO,Moderate autism,A22,1,0.9898,7,ModerateAutism will repeat the same reaction on re-exposure
ModerateAutism_4_56,MO,Moderate autism,A19,1,0.9974,4,ModerateAutism loses routine-based cognitive resource allocation
ModerateAutism_5_88,MO,Moderate autism,A19,1,0.9913,5,ModerateAutism must divert resources to process the new stimulus
ModerateAutism_6_148,MO,Moderate autism,A20,1,0.9978,6,ModerateAutism registers disproportionate prediction error from the light change
ModerateAutism_7_234,MO,Moderate autism,A1,0,0.9897,7,ModerateAutism approaches sensory regulatory threshold from combined input
ModerateAutism_8_299,MO,Moderate autism,A2,0,0.9889,8,ModerateAutism cannot prioritize which stimulus to filter
ModerateAutism_6_149,MO,Moderate autism,A3,1,0.9955,6,ModerateAutism cannot integrate the visual and auditory input smoothly
ModerateAutism_7_207,MO,Moderate autism,A3,1,0.9962,7,ModerateAutism experiences the light and buzzing as interfering signals
ModerateAutism_8_285,MO,Moderate autism,A2,1,0.9751,8,ModerateAutism cannot automatically filter out the interfering signals
ModerateAutism_8_288,MO,Moderate autism,A3,1,0.9918,8,ModerateAutism fails to achieve automatic cross-modal coherence
ModerateAutism_7_208,MO,Moderate autism,A2,0,0.9912,7,ModerateAutism assigns equal processing weight to both stimuli
ModerateAutism_8_269,MO,Moderate autism,A2,0,0.9974,8,ModerateAutism must effortfully filter both stimuli manually
ModerateAutism_7_209,MO,Moderate autism,A1,1,0.9933,7,ModerateAutism approaches the threshold for sensory shutdown
ModerateAutism_2_6,MO,Moderate autism,A1,1,0.9976,2,ModerateAutism cannot engage in social interaction
ModerateAutism_2_7,MO,Moderate autism,A2,1,0.9977,2,ModerateAutism weighs buzzing sound equal to lesson content
ModerateAutism_3_18,MO,Moderate autism,A2,1,0.9886,3,ModerateAutism must expend effortful control to filter buzzing
ModerateAutism_4_57,MO,Moderate autism,A2,1,0.9964,4,ModerateAutism has less cognitive capacity for lesson content
ModerateAutism_5_97,MO,Moderate autism,A8,1,0.9934,5,ModerateAutism encodes fewer lesson facts into memory
ModerateAutism_6_138,MO,Moderate autism,A10,1,0.9925,6,ModerateAutism cannot reliably retrieve lesson facts without visual cues
ModerateAutism_7_221,MO,Moderate autism,A24,1,0.9948,7,ModerateAutism's lesson assessment lacks specific causal feedback
ModerateAutism_8_311,MO,Moderate autism,A24,0,0.9914,8,ModerateAutism cannot link performance to specific actions
ModerateAutism_7_222,MO,Moderate autism,A9,0,0.675,7,ModerateAutism relies more heavily on visual memory pathways
ModerateAutism_8_272,MO,Moderate autism,A9,1,0.9947,8,ModerateAutism retains lesson content better with visual formats
ModerateAutism_8_274,MO,Moderate autism,A4,0,0.1117,8,ModerateAutism needs concrete visual anchors for abstract lesson concepts
ModerateAutism_6_140,MO,Moderate autism,A24,1,0.9943,6,ModerateAutism receives insufficient proximate feedback to update lesson learning
ModerateAutism_4_59,MO,Moderate autism,A3,1,0.9971,4,ModerateAutism experiences interference between buzzing and visual input
ModerateAutism_5_92,MO,Moderate autism,A3,1,0.9942,5,ModerateAutism fails to integrate buzzing and lighting coherently
ModerateAutism_5_93,MO,Moderate autism,A1,1,0.9957,5,ModerateAutism approaches its sensory regulatory threshold
ModerateAutism_6_123,MO,Moderate autism,A1,1,0.997,6,ModerateAutism's learning capacity begins to diminish
ModerateAutism_7_203,MO,Moderate autism,A1,1,0.9949,7,ModerateAutism moves toward a fully offline cognitive state
ModerateAutism_8_284,MO,Moderate autism,A1,1,0.9958,8,ModerateAutism requires regulation restored before learning resumes
ModerateAutism_6_125,MO,Moderate autism,A1,0,0.9963,6,ModerateAutism risks imminent cognitive shutdown
ModerateAutism_5_94,MO,Moderate autism,A5,1,0.9881,5,ModerateAutism processes buzzing and lights as separate details
ModerateAutism_6_152,MO,Moderate autism,A2,1,0.9965,6,ModerateAutism continues weighting buzzing and lights equally
ModerateAutism_7_241,MO,Moderate autism,A3,0,0.9913,7,ModerateAutism experiences persistent cross-modal interference from unfiltered stimuli
ModerateAutism_8_327,MO,Moderate autism,A1,1,0.9982,8,ModerateAutism's learning capacity becomes unavailable temporarily
ModerateAutism_3_19,MO,Moderate autism,A1,1,0.998,3,ModerateAutism risks cognitive processing becoming unavailable
ModerateAutism_4_53,MO,Moderate autism,A1,1,0.9899,4,ModerateAutism requires sensory regulation before processing resumes
ModerateAutism_5_73,MO,Moderate autism,A1,1,0.9916,5,ModerateAutism suspends learning tasks during dysregulation
ModerateAutism_6_104,MO,Moderate autism,A19,1,0.998,6,ModerateAutism cannot reallocate resources to lesson tasks
ModerateAutism_7_182,MO,Moderate autism,A24,1,0.9955,7,ModerateAutism misses temporally proximate lesson feedback
ModerateAutism_6_105,MO,Moderate autism,A20,0,0.9809,6,ModerateAutism registers task suspension as prediction error
ModerateAutism_7_179,MO,Moderate autism,A19,1,0.9951,7,ModerateAutism loses freed cognitive resources from disrupted routine
ModerateAutism_8_245,MO,Moderate autism,A20,0,0.996,8,ModerateAutism treats the lighting change as highly significant
ModerateAutism_6_106,MO,Moderate autism,A21,1,0.9891,6,ModerateAutism blocks learning if suspension is framed as failure
ModerateAutism_7_172,MO,Moderate autism,A21,1,0.9796,7,ModerateAutism activates a threat response to the framing
ModerateAutism_7_173,MO,Moderate autism,A24,1,0.9954,7,ModerateAutism fails to update behavior without causal feedback
ModerateAutism_5_74,MO,Moderate autism,A20,1,0.9967,5,ModerateAutism generates disproportionate distress from the change
ModerateAutism_6_131,MO,Moderate autism,A22,1,0.9983,6,ModerateAutism cannot generalize prior classroom rules to new lighting
ModerateAutism_7_215,MO,Moderate autism,A24,1,0.9852,7,ModerateAutism requires immediate specific feedback to learn new rule
ModerateAutism_8_296,MO,Moderate autism,A24,1,0.984,8,ModerateAutism ignores vague or delayed feedback signals
ModerateAutism_8_297,MO,Moderate autism,A21,1,0.997,8,ModerateAutism blocks learning if feedback implies failure
ModerateAutism_3_20,MO,Moderate autism,A3,1,0.9977,3,ModerateAutism experiences interference between visual and auditory input
ModerateAutism_4_48,MO,Moderate autism,A3,1,0.9982,4,ModerateAutism fails to form coherent cross-modal representation
ModerateAutism_5_89,MO,Moderate autism,A1,1,0.9926,5,ModerateAutism moves closer to sensory processing shutdown
ModerateAutism_6_127,MO,Moderate autism,A1,1,0.9979,6,ModerateAutism approaches unavailability of social interaction
ModerateAutism_7_218,MO,Moderate autism,A1,1,0.997,7,ModerateAutism cannot access learning until regulation restored
ModerateAutism_8_307,MO,Moderate autism,A1,1,0.9972,8,ModerateAutism cannot process instructions given during this period
ModerateAutism_6_128,MO,Moderate autism,A2,1,0.9975,6,ModerateAutism cannot automatically suppress buzzing input
ModerateAutism_7_212,MO,Moderate autism,A2,1,0.9971,7,ModerateAutism continues allocating equal weight to buzzing
ModerateAutism_8_314,MO,Moderate autism,A20,1,0.9982,8,ModerateAutism sustains disproportionate prediction error from the buzzing
ModerateAutism_5_90,MO,Moderate autism,A5,1,0.9959,5,ModerateAutism cannot infer the overall classroom scene
ModerateAutism_6_156,MO,Moderate autism,A5,0,0.992,6,ModerateAutism fixates on isolated sensory details instead
ModerateAutism_5_91,MO,Moderate autism,A2,1,0.9976,5,ModerateAutism continues weighting buzzing sound equally to lesson
ModerateAutism_6_141,MO,Moderate autism,A1,1,0.9948,6,ModerateAutism approaches sensory threshold risking cognitive offline state
ModerateAutism_7_198,MO,Moderate autism,A1,1,0.9965,7,ModerateAutism cannot register new learning input
ModerateAutism_6_142,MO,Moderate autism,A2,0,0.9104,6,ModerateAutism expends effortful resources attempting top-down filtering
ModerateAutism_7_231,MO,Moderate autism,A2,1,0.9939,7,ModerateAutism cannot sustain effortful filtering automatically over time
ModerateAutism_4_50,MO,Moderate autism,A5,0,0.9918,4,ModerateAutism processes buzzing sound as isolated detail
ModerateAutism_5_86,MO,Moderate autism,A1,1,0.9924,5,ModerateAutism's sensory threshold moves closer to overload
ModerateAutism_6_115,MO,Moderate autism,A2,0,0.9967,6,ModerateAutism cannot automatically filter buzzing stimulus priority
ModerateAutism_2_8,MO,Moderate autism,A20,1,0.9981,2,ModerateAutism registers the light change as major disruption
ModerateAutism_3_30,MO,Moderate autism,A1,1,0.9963,3,ModerateAutism risks losing access to learning capacity
ModerateAutism_1_2,MO,Moderate autism,A2,1,0.9963,1,ModerateAutism cannot automatically filter the buzzing light
ModerateAutism_2_13,MO,Moderate autism,A2,0,0.9954,2,ModerateAutism processes the buzzing at full priority weight
ModerateAutism_3_44,MO,Moderate autism,A2,1,0.9972,3,ModerateAutism cannot effortlessly suppress the buzzing sound
ModerateAutism_4_79,MO,Moderate autism,A2,0,0.5955,4,ModerateAutism must exert effortful top-down filtering to cope
ModerateAutism_5_116,MO,Moderate autism,A2,1,0.9971,5,ModerateAutism has fewer cognitive resources for other tasks
ModerateAutism_6_183,MO,Moderate autism,A1,1,0.9878,6,ModerateAutism approaches offline threshold for learning
ModerateAutism_7_276,MO,Moderate autism,A1,1,0.9959,7,ModerateAutism cannot process social interaction now
ModerateAutism_6_185,MO,Moderate autism,A24,1,0.9937,6,ModerateAutism fails to register new instructional feedback
ModerateAutism_7_279,MO,Moderate autism,A19,1,0.9878,7,ModerateAutism cannot form a new routine from feedback
ModerateAutism_7_280,MO,Moderate autism,A20,1,0.989,7,ModerateAutism later faces disproportionate prediction error signals
ModerateAutism_5_118,MO,Moderate autism,A19,1,0.9947,5,ModerateAutism diverts resources normally allocated to routines
ModerateAutism_6_199,MO,Moderate autism,A19,1,0.9962,6,ModerateAutism loses computational optimization from established routines
ModerateAutism_7_304,MO,Moderate autism,A19,1,0.9932,7,ModerateAutism must expend extra resources on routine tasks
ModerateAutism_7_305,MO,Moderate autism,A20,0,0.9964,7,ModerateAutism generates disproportionate prediction error from routine disruption
ModerateAutism_4_80,MO,Moderate autism,A5,0,0.997,4,ModerateAutism fixates on the buzzing as an isolated detail
ModerateAutism_5_122,MO,Moderate autism,A3,0,0.995,5,ModerateAutism cannot integrate buzzing with other simultaneous sensory input
ModerateAutism_6_174,MO,Moderate autism,A3,1,0.9957,6,ModerateAutism experiences sensory interference rather than coherence
ModerateAutism_7_238,MO,Moderate autism,A5,0,0.9957,7,ModerateAutism cannot infer the classroom's overall sensory whole
ModerateAutism_8_317,MO,Moderate autism,A5,0,0.9903,8,ModerateAutism remains anchored to isolated buzzing detail
ModerateAutism_2_14,MO,Moderate autism,A20,1,0.9972,2,ModerateAutism registers disproportionate disruption from the light change
ModerateAutism_1_3,MO,Moderate autism,A3,1,0.9968,1,ModerateAutism experiences interference from simultaneous light and sound
ModerateAutism_2_9,MO,Moderate autism,A1,1,0.9982,2,ModerateAutism's cognitive processing goes offline
ModerateAutism_3_25,MO,Moderate autism,A1,1,0.9974,3,ModerateAutism cannot learn until regulation restored
ModerateAutism_2_10,MO,Moderate autism,A2,1,0.9979,2,ModerateAutism cannot automatically filter the buzzing sound
ModerateAutism_3_37,MO,Moderate autism,A20,1,0.9915,3,ModerateAutism registers the new lights as high prediction error
ModerateAutism_4_82,MO,Moderate autism,A20,1,0.9977,4,ModerateAutism's disruption is disproportionate to the actual change
ModerateAutism_5_136,MO,Moderate autism,A20,1,0.9966,5,ModerateAutism's disruption persists regardless of the change's true significance
ModerateAutism_4_83,MO,Moderate autism,A19,1,0.9972,4,ModerateAutism cannot allocate resources to other tasks
ModerateAutism_5_134,MO,Moderate autism,A20,1,0.9941,5,ModerateAutism disruption persists beyond the lights' objective significance
ModerateAutism_6_217,MO,Moderate autism,A20,0,0.9901,6,ModerateAutism disruption does not diminish with continued exposure
ModerateAutism_7_322,MO,Moderate autism,A20,0,0.9945,7,ModerateAutism sustains high prediction error signals continuously
ModerateAutism_3_38,MO,Moderate autism,A2,1,0.9972,3,ModerateAutism assigns the buzzing equal weight to instruction
ModerateAutism_4_66,MO,Moderate autism,A20,1,0.9872,4,ModerateAutism registers the new lights as disproportionate error
ModerateAutism_5_108,MO,Moderate autism,A20,1,0.9966,5,ModerateAutism reacts with disruption disproportionate to the lighting change's significance
ModerateAutism_6_191,MO,Moderate autism,A1,1,0.9959,6,ModerateAutism cannot engage socially during the disruption
ModerateAutism_7_301,MO,Moderate autism,A1,1,0.997,7,ModerateAutism cannot process instruction until regulation is restored
ModerateAutism_7_303,MO,Moderate autism,A24,1,0.9975,7,ModerateAutism misses feedback tied to this moment
ModerateAutism_6_192,MO,Moderate autism,A19,1,0.9972,6,ModerateAutism loses the resource-saving benefit of routine
ModerateAutism_5_109,MO,Moderate autism,A1,1,0.9983,5,ModerateAutism's cognitive processing becomes unavailable due to overload
ModerateAutism_4_67,MO,Moderate autism,A2,1,0.9972,4,ModerateAutism must expend effort to filter instruction
ModerateAutism_5_102,MO,Moderate autism,A2,1,0.9975,5,ModerateAutism has reduced cognitive resources for instruction content
ModerateAutism_6_164,MO,Moderate autism,A5,1,0.9982,6,ModerateAutism fails to integrate instruction into a coherent whole
ModerateAutism_7_249,MO,Moderate autism,A10,1,0.9964,7,ModerateAutism requires visual cues to later recall instruction
